complaint_id,txn_id,user_id,merchant_id,merchant_category,reason_category,severity,disputed_amount,transaction_timestamp,reported_timestamp,reporting_delay_days,resolution_status,kyc_status
CBK0001090,TXN00016195,USR39677,MCH9763,Hotels & Lodging,NOT_DELIVERED,LOW,471.0,2026-03-11 00:00:00,2026-03-22 01:33:06,11.06,OPEN,NO_KYC_RECORD
CBK0001980,TXN00000841,USR37057,MCH7425,Restaurants,NOT_DELIVERED,LOW,2083.96,2026-01-31 00:00:00,2026-02-11 01:12:41,11.05,CLOSED,VERIFIED
CBK0000675,TXN00002371,USR62282,MCH8855,Restaurants,SERVICE_NOT_PROVIDED,MEDIUM,7577.71,2026-02-26 00:00:00,2026-03-09 00:00:00,11.0,REJECTED,NO_KYC_RECORD
CBK0001786,TXN00091289,USR77896,MCH8389,Restaurants,SERVICE_NOT_PROVIDED,CRITICAL,954.04,2026-03-08 00:00:00,2026-03-19 00:00:00,11.0,RESOLVED,PENDING
CBK0001566,TXN00004832,USR40258,MCH7108,Grocery,UNAUTHORIZED_TXN,MEDIUM,1582.6,2026-01-15 00:00:00,2026-01-26 00:00:00,11.0,IN_PROGRESS,IN_REVIEW
CBK0002070,TXN00002337,USR28927,MCH7757,Hotels & Lodging,FRAUD_SUSPECTED,CRITICAL,11411.35,2026-02-24 00:00:00,2026-03-07 00:00:00,11.0,CLOSED,VERIFIED
CBK0002268,TXN00008063,USR52458,MCH1847,Restaurants,GENERAL_DISPUTE,HIGH,2296.42,2026-03-08 00:00:00,2026-03-19 00:00:00,11.0,OPEN,NO_KYC_RECORD
CBK0000027,TXN00014669,USR36442,MCH1454,Restaurants,FRAUD_SUSPECTED,LOW,1596.0,2026-02-10 00:00:00,2026-02-21 00:00:00,11.0,RESOLVED,NO_KYC_RECORD
CBK0001743,TXN00005081,USR35237,MCH7537,Transportation,ACCOUNT_TAKEOVER,LOW,782.28,2026-01-10 00:00:00,2026-01-21 00:00:00,11.0,RESOLVED,NO_KYC_RECORD
CBK0001873,TXN00015156,USR37497,MCH4255,Grocery,NOT_DELIVERED,LOW,743.67,2026-03-30 00:00:00,2026-04-10 00:00:00,11.0,OPEN,NO_KYC_RECORD
CBK0002402,TXN00015883,USR27103,MCH9400,Misc Retail,SERVICE_NOT_PROVIDED,MEDIUM,2183.47,2026-01-08 00:00:00,2026-01-19 00:00:00,11.0,CLOSED,NO_KYC_RECORD
CBK0001495,TXN00014774,USR99049,MCH7269,Grocery,UNAUTHORIZED_TXN,LOW,2478.18,2026-03-23 00:00:00,2026-04-03 00:00:00,11.0,REJECTED,PENDING
CBK0002104,TXN00006293,USR54588,MCH3362,Pharmacy,DUPLICATE_DEBIT,LOW,2214.27,2026-01-08 00:00:00,2026-01-19 00:00:00,11.0,REJECTED,NO_KYC_RECORD
CBK0000356,TXN00001423,USR27263,MCH4001,Hotels & Lodging,UNAUTHORIZED_TXN,MEDIUM,6009.85,2026-03-22 00:00:00,2026-04-02 00:00:00,11.0,OPEN,NO_KYC_RECORD
CBK0001193,TXN00014849,USR75691,MCH7413,Department Stores,DUPLICATE_DEBIT,HIGH,2302.0,2026-01-19 00:00:00,2026-01-30 00:00:00,11.0,REJECTED,NO_KYC_RECORD
CBK0002095,TXN00004933,USR45084,MCH1537,Transportation,NOT_DELIVERED,LOW,4720.79,2026-01-26 00:00:00,2026-02-06 00:00:00,11.0,CLOSED,VERIFIED
CBK0000843,TXN00014470,USR35787,MCH3325,Restaurants,SERVICE_NOT_PROVIDED,LOW,5379.63,2026-03-14 00:00:00,2026-03-25 00:04:00,11.0,REJECTED,VERIFIED
CBK0000824,TXN00078658,USR57147,MCH4226,Unknown,WRONG_AMOUNT,CRITICAL,2283.69,2026-02-18 00:00:00,2026-03-01 00:00:00,11.0,CLOSED,VERIFIED
CBK0001190,TXN00017091,USR51274,MCH1121,Hotels & Lodging,ACCOUNT_TAKEOVER,HIGH,2254.1,2026-02-17 00:00:00,2026-02-28 00:00:00,11.0,OPEN,NO_KYC_RECORD
CBK0000898,TXN00012927,USR86802,MCH2204,Pharmacy,UNAUTHORIZED_TXN,MEDIUM,10469.4,2026-03-11 00:00:00,2026-03-22 00:00:00,11.0,REJECTED,VERIFIED
CBK0001258,TXN00017225,USR21245,MCH7583,Restaurants,FRAUD_SUSPECTED,LOW,4972.38,2026-02-28 00:00:00,2026-03-11 00:00:00,11.0,IN_PROGRESS,NO_KYC_RECORD
CBK0000738,TXN00018812,USR23953,MCH1690,Transportation,FRAUD_SUSPECTED,HIGH,15054.0,2026-01-05 00:00:00,2026-01-16 00:00:00,11.0,PENDING_BANK,NO_KYC_RECORD
CBK0000841,TXN00007967,USR34263,MCH4418,Unknown,NOT_DELIVERED,HIGH,6879.64,2026-03-31 00:00:00,2026-04-11 00:00:00,11.0,REJECTED,NO_KYC_RECORD
CBK0000869,TXN00011061,USR49221,MCH6567,Transportation,GENERAL_DISPUTE,LOW,211.84,2026-03-03 00:00:00,2026-03-14 00:00:00,11.0,CLOSED,NO_KYC_RECORD
CBK0001925,TXN00006637,USR32438,MCH8222,Unknown,NOT_DELIVERED,LOW,4001.0,2026-03-16 00:00:00,2026-03-27 00:00:00,11.0,IN_PROGRESS,NO_KYC_RECORD
CBK0000833,TXN00007902,USR86850,MCH8112,Transportation,DUPLICATE_DEBIT,HIGH,5099.0,2026-02-26 00:00:00,2026-03-09 00:00:00,11.0,IN_PROGRESS,VERIFIED
CBK0002446,TXN00018937,USR67402,MCH8810,Pharmacy,SERVICE_NOT_PROVIDED,CRITICAL,1097.4,2026-01-03 00:00:00,2026-01-14 00:00:00,11.0,CLOSED,NO_KYC_RECORD
CBK0002214,,USR72691,MCH3098,Unknown,NOT_DELIVERED,MEDIUM,3364.0,2026-02-03 00:00:00,2026-02-14 00:01:00,11.0,CLOSED,VERIFIED
CBK0000197,TXN00003861,USR99558,MCH1882,Restaurants,NOT_DELIVERED,CRITICAL,792.03,2026-01-10 00:00:00,2026-01-21 00:00:00,11.0,PENDING_BANK,NO_KYC_RECORD
CBK0002221,TXN00016939,USR19722,MCH5551,Grocery,GENERAL_DISPUTE,CRITICAL,27330.78,2026-02-24 00:00:00,2026-03-07 00:00:00,11.0,REJECTED,VERIFIED
CBK0000117,TXN00008534,USR15977,MCH4159,Transportation,GENERAL_DISPUTE,HIGH,652.86,2026-02-25 00:00:00,2026-03-08 00:00:00,11.0,PENDING_BANK,VERIFIED
CBK0000309,TXN00008361,USR67389,MCH2997,Transportation,GENERAL_DISPUTE,LOW,5163.82,2026-02-12 00:00:00,2026-02-23 00:00:00,11.0,OPEN,VERIFIED
CBK0002748,TXN00006778,USR13149,MCH5625,Transportation,SERVICE_NOT_PROVIDED,MEDIUM,1282.1,2026-03-22 00:00:00,2026-04-02 00:00:00,11.0,RESOLVED,NO_KYC_RECORD
CBK0001856,TXN00050572,USR56512,MCH3100,Unknown,DUPLICATE_DEBIT,CRITICAL,,2026-01-23 00:00:00,2026-02-03 00:00:00,11.0,IN_PROGRESS,NO_KYC_RECORD
CBK0000917,TXN00010215,USR66552,MCH2812,Hotels & Lodging,NOT_DELIVERED,MEDIUM,6899.7,2026-01-22 00:00:00,2026-02-01 23:51:18,10.99,PENDING_BANK,IN_REVIEW
CBK0000128,TXN00012176,USR23170,MCH2140,Hotels & Lodging,NOT_DELIVERED,LOW,4272.46,2026-03-26 00:00:00,2026-04-05 23:32:00,10.98,RESOLVED,NO_KYC_RECORD
CBK0000929,TXN00014710,USR53916,MCH6593,Transportation,UNAUTHORIZED_TXN,MEDIUM,3089.13,2026-01-23 13:11:04,2026-02-03 12:11:04,10.96,OPEN,NO_KYC_RECORD
CBK0000809,TXN00013144,USR34262,MCH6678,Unknown,UNAUTHORIZED_TXN,HIGH,688.92,2026-03-09 00:00:00,2026-03-19 23:09:00,10.96,PENDING_BANK,NO_KYC_RECORD
CBK0000094,TXN00011368,USR37297,MCH7308,Pharmacy,ACCOUNT_TAKEOVER,MEDIUM,3661.74,2026-03-04 00:00:00,2026-03-14 22:30:00,10.94,OPEN,NO_KYC_RECORD
CBK0002494,TXN00001169,USR95219,MCH4897,Transportation,GENERAL_DISPUTE,MEDIUM,6071.0,2026-01-23 11:36:50,2026-02-03 08:36:50,10.88,REJECTED,NO_KYC_RECORD
CBK0001245,TXN00014601,USR61745,MCH7179,Pharmacy,GENERAL_DISPUTE,LOW,689.0,2026-03-17 00:00:00,2026-03-27 20:30:00,10.85,PENDING_BANK,NO_KYC_RECORD
CBK0000322,TXN00019719,USR12187,MCH2896,Grocery,NOT_DELIVERED,HIGH,4373.83,2026-03-23 00:00:00,2026-04-02 20:20:18,10.85,CLOSED,NO_KYC_RECORD
CBK0000997,TXN00004554,USR96174,MCH3175,Unknown,DUPLICATE_DEBIT,MEDIUM,2266.29,2026-02-19 00:00:00,2026-03-01 20:11:18,10.84,OPEN,NO_KYC_RECORD
CBK0000918,,USR24555,MCH7951,Hotels & Lodging,DUPLICATE_DEBIT,HIGH,1207.12,2026-01-04 12:35:38,2026-01-15 08:35:00,10.83,IN_PROGRESS,VERIFIED
CBK0001763,TXN00006338,USR52000,MCH5007,Unknown,SERVICE_NOT_PROVIDED,LOW,1656.18,2026-02-14 00:00:00,2026-02-24 19:50:25,10.83,OPEN,VERIFIED
CBK0000996,TXN00000021,USR92868,MCH9274,Hotels & Lodging,GENERAL_DISPUTE,LOW,1284.05,2026-01-07 00:00:00,2026-01-17 19:42:38,10.82,REJECTED,NO_KYC_RECORD
CBK0000989,TXN00012972,USR31786,MCH6810,Grocery,UNAUTHORIZED_TXN,CRITICAL,1647.57,2026-03-03 18:36:37,2026-03-14 13:36:37,10.79,RESOLVED,NO_KYC_RECORD
CBK0001632,TXN00015576,USR63093,MCH1968,Hotels & Lodging,FRAUD_SUSPECTED,MEDIUM,448.44,2026-03-19 05:30:23,2026-03-30 00:00:00,10.77,PENDING_BANK,NO_KYC_RECORD
CBK0001838,TXN00014426,USR55594,MCH4220,Grocery,SERVICE_NOT_PROVIDED,MEDIUM,4193.52,2026-03-26 10:17:08,2026-04-06 04:17:08,10.75,OPEN,VERIFIED
CBK0002141,TXN00009768,USR84276,MCH3140,Grocery,UNAUTHORIZED_TXN,MEDIUM,2335.0,2026-03-20 00:00:00,2026-03-30 17:28:30,10.73,OPEN,NO_KYC_RECORD
CBK0000273,TXN00002139,USR90349,MCH2940,Pharmacy,GENERAL_DISPUTE,LOW,1116.32,2026-03-05 11:26:00,2026-03-16 04:26:00,10.71,OPEN,NO_KYC_RECORD
CBK0000205,TXN00009947,USR58522,MCH5097,Hotels & Lodging,UNAUTHORIZED_TXN,CRITICAL,8278.87,2026-01-24 11:39:04,2026-02-04 04:39:04,10.71,IN_PROGRESS,VERIFIED
CBK0001333,TXN00003302,USR25325,MCH9979,Restaurants,DUPLICATE_DEBIT,MEDIUM,1169.68,2026-03-23 00:00:00,2026-04-02 16:40:00,10.69,CLOSED,VERIFIED
CBK0001993,TXN00017510,USR68593,MCH6584,Restaurants,FRAUD_SUSPECTED,HIGH,788.58,2026-03-24 16:04:37,2026-04-04 08:04:37,10.67,CLOSED,NO_KYC_RECORD
CBK0002418,TXN00011396,USR91617,MCH5556,Pharmacy,SERVICE_NOT_PROVIDED,HIGH,205.54,2026-02-22 00:00:00,2026-03-04 15:55:09,10.66,OPEN,NO_KYC_RECORD
CBK0000864,TXN00058515,USR41631,MCH1320,Apparel,SERVICE_NOT_PROVIDED,HIGH,216.17,2026-01-21 00:00:00,2026-01-31 15:38:00,10.65,PENDING_BANK,VERIFIED
CBK0000494,TXN00017891,USR83012,MCH8335,Department Stores,NOT_DELIVERED,CRITICAL,3343.99,2026-01-01 08:32:31,2026-01-12 00:00:00,10.64,REJECTED,VERIFIED
CBK0002566,TXN00000405,USR46924,MCH7574,Pharmacy,NOT_DELIVERED,LOW,3060.38,2026-03-13 09:18:13,2026-03-24 00:00:00,10.61,IN_PROGRESS,NO_KYC_RECORD
CBK0001577,TXN00017992,USR75336,MCH3548,Transportation,NOT_DELIVERED,LOW,1697.0,2026-03-11 11:07:00,2026-03-22 01:07:00,10.58,REJECTED,NO_KYC_RECORD
CBK0001595,TXN00019657,USR94135,MCH3215,Restaurants,GENERAL_DISPUTE,MEDIUM,18735.0,2026-03-10 01:00:24,2026-03-20 14:00:00,10.54,CLOSED,NO_KYC_RECORD
CBK0001691,TXN00010383,USR79397,MCH5031,Transportation,NOT_DELIVERED,LOW,4163.19,2026-02-12 00:00:00,2026-02-22 12:37:00,10.53,REJECTED,REJECTED
CBK0000231,TXN00017060,USR55275,MCH1702,Unknown,GENERAL_DISPUTE,LOW,575.09,2026-03-25 11:16:26,2026-04-05 00:00:00,10.53,CLOSED,VERIFIED
CBK0002219,TXN00005580,USR30667,MCH3841,Hotels & Lodging,DUPLICATE_DEBIT,HIGH,3654.65,2026-01-14 11:35:35,2026-01-25 00:00:00,10.52,RESOLVED,NO_KYC_RECORD
CBK0001509,TXN00011866,USR42818,MCH1592,Grocery,SERVICE_NOT_PROVIDED,LOW,628.55,2026-02-16 12:27:00,2026-02-27 00:00:00,10.48,RESOLVED,NO_KYC_RECORD
CBK0000592,TXN00018501,USR19018,MCH5938,Pharmacy,DUPLICATE_DEBIT,LOW,1061.55,2026-02-23 20:45:37,2026-03-06 07:45:00,10.46,OPEN,NO_KYC_RECORD
CBK0002204,TXN00009040,USR71198,MCH9548,Transportation,SERVICE_NOT_PROVIDED,HIGH,1600.6,2026-01-05 13:37:21,2026-01-16 00:00:00,10.43,IN_PROGRESS,NO_KYC_RECORD
CBK0000781,TXN00004717,USR26217,MCH9840,Grocery,SERVICE_NOT_PROVIDED,HIGH,22390.0,2026-01-11 05:47:02,2026-01-21 15:47:02,10.42,PENDING_BANK,NO_KYC_RECORD
CBK0001052,TXN00015908,USR39861,MCH2256,Pharmacy,GENERAL_DISPUTE,MEDIUM,540.0,2026-01-21 00:00:00,2026-01-31 09:49:28,10.41,PENDING_BANK,VERIFIED
CBK0001682,TXN00010834,USR32409,MCH3539,Grocery,DUPLICATE_DEBIT,MEDIUM,1750.36,2026-03-12 15:00:00,2026-03-23 00:00:00,10.38,IN_PROGRESS,NO_KYC_RECORD
CBK0000334,TXN00015310,USR22883,MCH5362,Grocery,NOT_DELIVERED,LOW,3904.6,2026-03-07 11:51:47,2026-03-17 20:51:47,10.38,IN_PROGRESS,VERIFIED
CBK0002376,TXN00004589,USR97555,MCH5876,Unknown,UNAUTHORIZED_TXN,MEDIUM,1100.37,2026-01-20 11:45:52,2026-01-30 20:45:00,10.37,IN_PROGRESS,NO_KYC_RECORD
CBK0002000,TXN00006334,USR83227,MCH9533,Hotels & Lodging,DUPLICATE_DEBIT,MEDIUM,1206.9,2026-01-29 15:04:00,2026-02-09 00:00:00,10.37,IN_PROGRESS,NO_KYC_RECORD
CBK0001828,TXN00016623,USR82423,MCH6637,Transportation,ACCOUNT_TAKEOVER,HIGH,818.66,2026-01-05 00:00:00,2026-01-15 08:21:37,10.35,PENDING_BANK,VERIFIED
CBK0000328,TXN00011489,USR35220,MCH1964,Grocery,ACCOUNT_TAKEOVER,LOW,1419.0,2026-01-15 19:54:07,2026-01-26 04:02:00,10.34,CLOSED,NO_KYC_RECORD
CBK0002193,TXN00017969,USR84923,MCH1302,Pharmacy,FRAUD_SUSPECTED,MEDIUM,2501.0,2026-03-29 15:46:42,2026-04-09 00:00:00,10.34,OPEN,NO_KYC_RECORD
CBK0000335,TXN00001134,USR94179,MCH9163,Grocery,GENERAL_DISPUTE,HIGH,1881.35,2026-03-06 21:05:23,2026-03-17 05:05:00,10.33,PENDING_BANK,IN_REVIEW
CBK0002699,TXN00004968,USR10191,MCH5661,Grocery,ACCOUNT_TAKEOVER,HIGH,686.93,2026-02-09 02:29:10,2026-02-19 10:29:00,10.33,IN_PROGRESS,NO_KYC_RECORD
CBK0000312,TXN00013916,USR71133,MCH2828,Hotels & Lodging,GENERAL_DISPUTE,MEDIUM,804.06,2026-01-31 15:10:08,2026-02-10 22:10:08,10.29,CLOSED,NO_KYC_RECORD
CBK0000840,TXN00018717,USR60895,MCH6442,Restaurants,SERVICE_NOT_PROVIDED,LOW,4563.14,2026-02-20 08:58:00,2026-03-02 15:58:44,10.29,PENDING_BANK,VERIFIED
CBK0002456,TXN00015278,USR30388,MCH9579,Hotels & Lodging,WRONG_AMOUNT,MEDIUM,1070.58,2026-03-29 13:39:54,2026-04-08 19:39:54,10.25,RESOLVED,NO_KYC_RECORD
CBK0002696,TXN00011475,USR47960,MCH6305,Transportation,GENERAL_DISPUTE,MEDIUM,2769.32,2026-02-20 13:52:14,2026-03-02 19:52:14,10.25,OPEN,NO_KYC_RECORD
CBK0000870,TXN00013994,USR42244,MCH2149,Transportation,DUPLICATE_DEBIT,MEDIUM,522.4,2026-01-31 18:42:40,2026-02-11 00:00:00,10.22,REJECTED,NO_KYC_RECORD
CBK0002046,TXN00013381,USR99055,MCH2893,Pharmacy,NOT_DELIVERED,LOW,1684.52,2026-01-08 16:33:00,2026-01-18 21:33:00,10.21,REJECTED,NO_KYC_RECORD
CBK0001842,TXN00012727,USR10698,MCH9761,Grocery,WRONG_AMOUNT,CRITICAL,847.6,2026-03-26 05:18:01,2026-04-05 10:18:01,10.21,CLOSED,NO_KYC_RECORD
CBK0001562,TXN00018017,USR49986,MCH1783,Restaurants,GENERAL_DISPUTE,MEDIUM,1017.08,2026-02-07 03:36:00,2026-02-17 08:36:00,10.21,OPEN,VERIFIED
CBK0001355,TXN00002926,USR30575,MCH1382,Transportation,NOT_DELIVERED,HIGH,6014.84,2026-03-08 18:59:00,2026-03-19 00:00:00,10.21,REJECTED,NO_KYC_RECORD
CBK0001424,TXN00014077,USR13364,MCH2960,Pharmacy,UNAUTHORIZED_TXN,HIGH,411.2,2026-03-16 19:03:13,2026-03-27 00:00:00,10.21,IN_PROGRESS,NO_KYC_RECORD
CBK0002782,TXN00004814,USR89332,MCH6538,Restaurants,FRAUD_SUSPECTED,LOW,12799.39,2026-03-09 04:06:54,2026-03-19 07:06:00,10.12,REJECTED,VERIFIED
CBK0000450,TXN00001983,USR52842,MCH8387,Grocery,UNAUTHORIZED_TXN,HIGH,1315.22,2026-03-01 22:52:22,2026-03-12 00:00:00,10.05,CLOSED,NO_KYC_RECORD
CBK0002120,TXN00008067,USR87526,MCH8652,Transportation,NOT_DELIVERED,CRITICAL,14279.05,2026-01-17 00:08:00,2026-01-27 01:08:22,10.04,IN_PROGRESS,NO_KYC_RECORD
CBK0002525,TXN00009115,USR44704,MCH9999,Pharmacy,FRAUD_SUSPECTED,LOW,1575.8,2026-02-03 23:08:00,2026-02-14 00:08:00,10.04,OPEN,VERIFIED
CBK0000183,TXN00018275,USR76999,MCH1704,Grocery,WRONG_AMOUNT,LOW,894.24,2026-03-29 06:16:45,2026-04-08 07:16:00,10.04,REJECTED,VERIFIED
CBK0002413,TXN00012907,USR70265,MCH6848,Department Stores,FRAUD_SUSPECTED,LOW,14365.1,2026-03-28 23:07:22,2026-04-08 00:00:00,10.04,REJECTED,NO_KYC_RECORD
CBK0001770,TXN00001025,USR51333,MCH5340,Restaurants,NOT_DELIVERED,MEDIUM,5150.06,2026-02-24 23:35:00,2026-03-07 00:00:00,10.02,CLOSED,NO_KYC_RECORD
CBK0002703,TXN00019588,USR13788,MCH4283,Restaurants,GENERAL_DISPUTE,MEDIUM,22589.25,2026-01-14 23:39:02,2026-01-25 00:00:00,10.01,CLOSED,VERIFIED
CBK0001332,TXN00009814,USR61976,MCH5485,Hotels & Lodging,NOT_DELIVERED,MEDIUM,1195.47,2026-01-22 00:00:00,2026-02-01 00:00:00,10.0,IN_PROGRESS,VERIFIED
CBK0000889,TXN00015963,USR91931,MCH1310,Unknown,FRAUD_SUSPECTED,MEDIUM,3356.0,2026-01-12 00:00:00,2026-01-22 00:00:00,10.0,IN_PROGRESS,NO_KYC_RECORD
CBK0000358,TXN00015992,USR49340,MCH7201,Restaurants,ACCOUNT_TAKEOVER,HIGH,6937.41,2026-02-28 00:00:00,2026-03-10 00:00:00,10.0,REJECTED,NO_KYC_RECORD
CBK0000832,TXN00014106,USR45125,MCH4038,Pharmacy,UNAUTHORIZED_TXN,LOW,1547.17,2026-01-21 23:25:00,2026-01-31 23:25:00,10.0,OPEN,VERIFIED
CBK0000122,TXN00015011,USR80080,MCH5705,Transportation,UNAUTHORIZED_TXN,LOW,1339.61,2026-02-25 00:00:00,2026-03-07 00:00:00,10.0,IN_PROGRESS,REJECTED
CBK0000565,TXN00007016,USR62250,MCH3779,Hotels & Lodging,ACCOUNT_TAKEOVER,HIGH,1144.6,2026-02-05 00:00:00,2026-02-15 00:00:00,10.0,REJECTED,NO_KYC_RECORD
CBK0002655,TXN00002868,USR68914,MCH3520,Restaurants,SERVICE_NOT_PROVIDED,HIGH,860.7,2026-02-20 23:55:00,2026-03-03 00:00:00,10.0,PENDING_BANK,VERIFIED
CBK0000232,TXN00019245,USR52299,MCH6960,Grocery,GENERAL_DISPUTE,LOW,2823.84,2026-01-01 00:00:00,2026-01-11 00:00:00,10.0,RESOLVED,VERIFIED
CBK0002588,TXN00008732,USR78738,MCH6664,Pharmacy,DUPLICATE_DEBIT,HIGH,3491.72,2026-03-22 00:00:00,2026-04-01 00:00:00,10.0,CLOSED,VERIFIED
CBK0000879,TXN00018041,USR59914,MCH5940,Restaurants,FRAUD_SUSPECTED,LOW,479.19,2026-03-14 00:00:00,2026-03-24 00:00:00,10.0,PENDING_BANK,NO_KYC_RECORD
CBK0002562,TXN00001105,USR85069,MCH9299,Grocery,UNAUTHORIZED_TXN,LOW,310.15,2026-01-13 00:00:00,2026-01-23 00:00:00,10.0,OPEN,VERIFIED
CBK0000495,TXN00010199,USR86226,MCH7368,Grocery,SERVICE_NOT_PROVIDED,HIGH,3450.0,2026-01-17 00:00:00,2026-01-27 00:00:00,10.0,IN_PROGRESS,VERIFIED
CBK0002234,TXN00016207,USR45865,MCH8027,Unknown,ACCOUNT_TAKEOVER,HIGH,1383.0,2026-01-13 00:00:00,2026-01-23 00:00:00,10.0,PENDING_BANK,VERIFIED
CBK0000523,TXN00014885,USR99056,MCH8900,Hotels & Lodging,GENERAL_DISPUTE,HIGH,573.0,2026-01-16 00:00:00,2026-01-26 00:00:00,10.0,IN_PROGRESS,NO_KYC_RECORD
CBK0000839,TXN00014620,USR16125,MCH8539,Hotels & Lodging,ACCOUNT_TAKEOVER,MEDIUM,501.3,2026-03-20 00:00:00,2026-03-30 00:00:00,10.0,RESOLVED,REJECTED
CBK0001047,TXN00016988,USR29952,MCH6716,Transportation,WRONG_AMOUNT,MEDIUM,7039.95,2026-02-25 00:00:00,2026-03-07 00:00:00,10.0,REJECTED,NO_KYC_RECORD
CBK0002669,TXN00019872,USR69849,MCH1881,Pharmacy,WRONG_AMOUNT,MEDIUM,2597.87,2026-02-28 00:00:00,2026-03-10 00:00:00,10.0,IN_PROGRESS,VERIFIED
CBK0002603,TXN00009920,USR12879,MCH3594,Grocery,FRAUD_SUSPECTED,LOW,1507.51,2026-02-25 00:00:00,2026-03-07 00:00:00,10.0,PENDING_BANK,VERIFIED
CBK0001261,TXN00001742,USR21853,MCH3213,Grocery,FRAUD_SUSPECTED,LOW,1286.87,2026-01-24 00:00:00,2026-02-03 00:00:00,10.0,IN_PROGRESS,NO_KYC_RECORD
CBK0002725,TXN00008319,USR87738,MCH9164,Apparel,UNAUTHORIZED_TXN,LOW,21445.56,2026-03-01 00:00:00,2026-03-11 00:00:00,10.0,CLOSED,REJECTED
CBK0001490,TXN00003514,USR96489,MCH8003,Transportation,SERVICE_NOT_PROVIDED,MEDIUM,1510.93,2026-03-15 00:00:00,2026-03-25 00:00:00,10.0,PENDING_BANK,NO_KYC_RECORD
CBK0002348,TXN00012938,USR62531,MCH4765,Grocery,ACCOUNT_TAKEOVER,LOW,3749.0,2026-03-09 00:00:00,2026-03-19 00:00:00,10.0,OPEN,NO_KYC_RECORD
CBK0002657,TXN00017047,USR61500,MCH8566,Restaurants,FRAUD_SUSPECTED,LOW,1731.53,2026-01-26 00:00:00,2026-02-05 00:00:00,10.0,IN_PROGRESS,NO_KYC_RECORD
CBK0002625,TXN00004157,USR15768,MCH8763,Transportation,GENERAL_DISPUTE,LOW,269.0,2026-01-25 00:00:00,2026-02-04 00:00:00,10.0,OPEN,NO_KYC_RECORD
CBK0002026,TXN00019737,USR22518,MCH3557,Grocery,DUPLICATE_DEBIT,MEDIUM,174.11,2026-01-13 00:00:00,2026-01-23 00:00:00,10.0,RESOLVED,NO_KYC_RECORD
CBK0002789,TXN00000255,USR70370,MCH6653,Grocery,DUPLICATE_DEBIT,MEDIUM,2178.8,2026-01-06 00:00:00,2026-01-16 00:00:00,10.0,IN_PROGRESS,NO_KYC_RECORD
CBK0002136,TXN00005344,USR34217,MCH3143,Restaurants,ACCOUNT_TAKEOVER,HIGH,1422.0,2026-03-24 00:00:00,2026-04-03 00:00:00,10.0,CLOSED,VERIFIED
CBK0002742,TXN00015781,USR21050,MCH8270,Pharmacy,ACCOUNT_TAKEOVER,MEDIUM,3126.09,2026-02-10 00:00:00,2026-02-20 00:00:00,10.0,IN_PROGRESS,NO_KYC_RECORD
CBK0001226,TXN00014655,USR21023,MCH4690,Grocery,DUPLICATE_DEBIT,HIGH,290.31,2026-01-19 00:00:00,2026-01-29 00:00:00,10.0,PENDING_BANK,NO_KYC_RECORD
CBK0000754,TXN00001826,USR64044,MCH3082,Transportation,GENERAL_DISPUTE,MEDIUM,895.55,2026-02-28 00:00:00,2026-03-10 00:00:00,10.0,PENDING_BANK,NO_KYC_RECORD
CBK0001442,TXN00004821,USR43152,MCH9236,Grocery,DUPLICATE_DEBIT,LOW,165.89,2026-03-08 00:00:00,2026-03-18 00:00:00,10.0,CLOSED,NO_KYC_RECORD
CBK0001999,TXN00013752,USR86751,MCH3816,Grocery,NOT_DELIVERED,HIGH,1283.33,2026-03-02 00:00:00,2026-03-12 00:00:00,10.0,PENDING_BANK,NO_KYC_RECORD
CBK0001182,TXN00014058,USR73475,MCH5891,Pharmacy,DUPLICATE_DEBIT,CRITICAL,581.96,2026-01-09 00:00:00,2026-01-19 00:00:00,10.0,OPEN,REJECTED
CBK0001947,TXN00018820,USR64723,MCH9870,Transportation,WRONG_AMOUNT,LOW,7255.27,2026-02-20 00:00:00,2026-03-02 00:00:00,10.0,RESOLVED,PENDING
CBK0002515,TXN00019171,USR92696,MCH1728,Unknown,WRONG_AMOUNT,LOW,3429.44,2026-03-30 00:00:00,2026-04-09 00:00:00,10.0,RESOLVED,NO_KYC_RECORD
CBK0001648,TXN00003335,USR35035,MCH5447,Grocery,UNAUTHORIZED_TXN,HIGH,1426.02,2026-03-28 00:00:00,2026-04-07 00:00:00,10.0,PENDING_BANK,VERIFIED
CBK0000262,TXN00000442,USR80121,MCH2926,Grocery,DUPLICATE_DEBIT,LOW,3270.0,2026-03-29 00:00:00,2026-04-08 00:00:00,10.0,RESOLVED,PENDING
CBK0001324,TXN00002901,USR78616,MCH4802,Department Stores,FRAUD_SUSPECTED,MEDIUM,668.0,2026-03-19 00:00:00,2026-03-29 00:00:00,10.0,OPEN,NO_KYC_RECORD
CBK0000737,TXN00008826,USR98228,MCH1710,Pharmacy,ACCOUNT_TAKEOVER,LOW,1347.43,2026-01-14 00:00:00,2026-01-24 00:00:00,10.0,OPEN,NO_KYC_RECORD
CBK0000554,TXN00016199,USR38238,MCH7978,Restaurants,ACCOUNT_TAKEOVER,HIGH,4366.91,2026-03-03 00:00:00,2026-03-13 00:00:00,10.0,IN_PROGRESS,NO_KYC_RECORD
