merchant_id,merchant_id_raw,merchant_name,mcc,mcc_source,mcc_category_conflict,merchant_category,merchant_category_raw,business_type,city,state,city_state_mismatch,onboarding_date,onboarding_in_future,settlement_account_type,settlement_account_last4,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,id_record_count
MCH8176,MCH8176,Bala Plc,5311,mcc_field,False,Department Stores,DEPT_STORE,Sole Proprietor,Hyderabad,Telangana,False,,False,MISSING,,ACTIVE,3488.0,False,1
MCH8177,mch8177,Soman Inc,5812,mcc_field,False,Restaurants,Food,Private Limited,Kolkata,West Bengal,False,2024-03-04 04:33:00,False,MASKED,3095,ACTIVE,2423.6,False,3
MCH8181,MCH8181,Mall-Chatterjee,4131,mcc_field,False,Transportation,Transportation,Individual,Amritsar,Punjab,False,,False,ACCOUNT_NUMBER,5158,ACTIVE,1624.73,True,1
MCH8187,MCH8187,"Chada, Mammen and Lanka",4131,mcc_field,False,Transportation,TRAVEL,Sole Proprietor,Ludhiana,Punjab,False,2025-06-03 00:00:00,False,ACCOUNT_NUMBER,5345,ACTIVE,671.0,False,1
MCH8188,MCH8188,"Ram, Krish and Pai",5999,mcc_field,False,Misc Retail,Retail Other,Partnership,Lucknow,Uttar Pradesh,False,2025-02-16 00:00:00,False,MASKED,6724,INACTIVE,734.28,False,1
MCH8189,mch8189,Bajaj-Sura,4131,mcc_field,False,Transportation,Bus/Taxi,Sole Proprietor,Delhi,Delhi,False,2023-01-31 11:30:49,False,MISSING,,ACTIVE,1010.26,False,1
MCH8192,MCH 8192,"Oza, Sant and Loke",5411,mcc_field,False,Grocery,Grocery Stores,Private Limited,Kolkata,West Bengal,False,2024-05-11 00:46:00,False,MASKED,6524,CLOSED,408.0,False,1
MCH8197,MCH8197,Virk-Venkataraman,5912,mcc_field,False,Pharmacy,chemist,Sole Proprietor,Kolkata,West Bengal,False,2024-01-03 00:00:00,False,MISSING,,ACTIVE,964.03,False,1
MCH8198,mch8198,Buch-Sengupta,5311,mcc_field,False,Department Stores,department stores,Individual,Kolkata,West Bengal,False,2023-01-18 00:00:00,False,MISSING,,INACTIVE,2004.67,False,2
MCH8200,MCH8200,Rai-Bhargava,5942,mcc_field,False,Books & Stationery,Stationery,Sole Proprietor,Amritsar,Punjab,False,2023-07-19 00:00:00,False,MISSING,,ACTIVE,443.44,True,1
MCH8203,MCH8203,Lad-Suresh,5999,inferred_from_category,False,Misc Retail,Other,Partnership,Ludhiana,Punjab,False,2024-10-16 00:00:00,False,VIRTUAL_ACCOUNT,4787,ACTIVE,937.0,False,1
MCH8204,MCH8204,Bumb-Bansal,7011,mcc_field,False,Hotels & Lodging,Hotels,Private Limited,Jalandhar,Punjab,False,2025-10-13 17:19:27,False,ACCOUNT_NUMBER,5504,ACTIVE,1083.04,False,1
MCH8208,MCH8208,Tak-Shankar,7011,mcc_field,False,Hotels & Lodging,Hotel,Individual,Mumbai,Maharashtra,False,2024-03-18 07:08:51,False,MISSING,,ACTIVE,1309.39,False,1
MCH8209,MCH8209,"Cheema, Bansal and Comar",5699,mcc_field,False,Apparel,Fashion,Sole Proprietor,Ludhiana,Punjab,False,2023-12-27 00:00:00,False,VIRTUAL_ACCOUNT,7595,ACTIVE,6788.0,False,2
MCH8210,MCH8210,Bains Group,5912,mcc_field,False,Pharmacy,Medical,Partnership,Delhi,Delhi,False,2025-05-06 00:00:00,False,ACCOUNT_NUMBER,4214,ACTIVE,2128.0,False,3
MCH8211,MCH8211,Parekh-Atwal,5411,mcc_field,False,Grocery,GROCERY_STORE,Private Limited,Jaipur,Rajasthan,False,2025-05-22 00:00:00,False,ACCOUNT_NUMBER,3988,ACTIVE,,False,2
MCH8212,MCH8212,Taneja Ltd,5311,mcc_field,False,Department Stores,Department Store,Private Limited,Chennai,Tamil Nadu,False,2023-07-03 00:00:00,False,MISSING,,CLOSED,2159.07,False,1
MCH8215,MCH8215,"Brar, Ramesh and Kaul",5411,mcc_field,False,Grocery,Grocery Stores,Partnership,Chennai,Tamil Nadu,False,2023-05-23 00:00:00,False,VIRTUAL_ACCOUNT,0664,CLOSED,1544.34,False,1
MCH8219,MCH8219,Devi Group,4814,mcc_field,False,Telecom,Mobile Recharge,Individual,Ludhiana,Punjab,False,2023-01-06 05:16:57,False,MISSING,,ACTIVE,1980.0,False,1
MCH8220,MCH 8220,Sarkar Plc,5411,mcc_field,False,Grocery,kirana,Private Limited,Pune,Maharashtra,False,2024-06-11 00:00:00,False,MISSING,,ACTIVE,142.34,False,1
MCH8221,MCH8221,Kala-Bajaj,5942,mcc_field,False,Books & Stationery,Book Store,Sole Proprietor,Bengaluru,Karnataka,False,,False,ACCOUNT_NUMBER,6509,INACTIVE,1133.63,False,2
MCH8225,MCH 8225,Bedi-Date,5999,inferred_from_category,False,Misc Retail,Other,Private Limited,Pune,Maharashtra,False,2024-02-28 00:00:00,False,ACCOUNT_NUMBER,7783,ACTIVE,2289.3,False,1
MCH8226,MCH8226,Das-Subramanian,5999,mcc_field,False,Misc Retail,Other,Partnership,Jaipur,Rajasthan,False,2024-03-26 00:00:00,False,ACCOUNT_NUMBER,8444,ACTIVE,789.74,False,1
MCH8233,MCH-8233,Patel Ltd,5411,mcc_field,False,Grocery,groceries,Partnership,Jalandhar,Punjab,False,2024-12-28 17:57:00,False,MISSING,,ACTIVE,1942.94,False,1
MCH8235,MCH8235,Konda-Pillai,5942,mcc_field,False,Books & Stationery,Stationery,Private Limited,Chennai,Tamil Nadu,False,2025-08-29 19:03:00,False,MASKED,2371,ACTIVE,921.33,True,1
MCH8238,MCH-8238,"Lala, Seth and Tak",5699,mcc_field,False,Apparel,Clothing,Partnership,Jaipur,Rajasthan,False,2024-07-22 00:00:00,False,MASKED,3627,ACTIVE,952.06,False,1
MCH8239,MCH8239,"Brahmbhatt, 0ak and Dhar",5411,mcc_field,False,Grocery,Grocery,Partnership,Jaipur,Rajasthan,False,2025-05-19 21:53:30,False,MISSING,,ACTIVE,266.0,False,1
MCH8240,MCH8240,Sur LLC,5912,mcc_field,False,Pharmacy,Pharmacies,Partnership,Lucknow,Uttar Pradesh,False,2025-08-10 00:00:00,False,ACCOUNT_NUMBER,7724,ACTIVE,1777.69,False,1
MCH8241,MCH8241,Bhasin and Sons,5999,mcc_field,False,Misc Retail,Retail Other,Private Limited,Jaipur,Rajasthan,False,2025-07-28 07:43:00,False,MISSING,,ACTIVE,509.62,False,2
MCH8242,MCH-8242,Choudhary-Pall,7011,mcc_field,False,Hotels & Lodging,Hotel,Private Limited,Ludhiana,Punjab,False,2023-06-27 07:50:14,False,MASKED,7286,ACTIVE,607.04,False,1
MCH8245,MCH8245,"Dhillon, Saran and Kalita",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Partnership,Ludhiana,Punjab,False,2025-09-06 00:00:00,False,MISSING,,ACTIVE,2778.0,False,2
MCH8247,MCH8247,"Pandya, Muni and Hora",4814,mcc_field,False,Telecom,phone service,Partnership,Lucknow,Uttar Pradesh,False,2024-10-24 08:45:00,False,VIRTUAL_ACCOUNT,5215,ACTIVE,1396.47,False,1
MCH8253,MCH8253,Dutt-Narain,5411,mcc_field,False,Grocery,Grocery Stores,Sole Proprietor,Hyderabad,Telangana,False,2024-04-15 01:54:00,False,MASKED,4097,ACTIVE,1104.19,False,1
MCH8255,mch8255,"Yadav, Goyal and Sem",5699,mcc_field,False,Apparel,Fashion,Individual,Jalandhar,Punjab,False,2023-11-02 00:00:00,False,ACCOUNT_NUMBER,9821,ACTIVE,2733.83,False,2
MCH8259,MCH 8259,Lall Group,5942,mcc_field,False,Books & Stationery,Stationery,Sole Proprietor,Jalandhar,Punjab,False,2023-04-13 00:00:00,False,MISSING,,ACTIVE,2667.52,False,1
MCH8261,MCH8261,"Sridhar, Manda and Arora",5812,mcc_field,False,Restaurants,Food,Sole Proprietor,Jaipur,Rajasthan,False,2023-12-02 15:30:00,False,MISSING,,SUSPENDED,8032.44,False,1
MCH8262,MCH8262,Sanghvi Ltd,5411,mcc_field,False,Grocery,GROCERY_STORE,Sole Proprietor,Bengaluru,Karnataka,False,2024-06-10 00:00:00,False,MISSING,,ACTIVE,4676.0,False,1
MCH8263,mch8263,"Gara, Kar and Raval",5699,mcc_field,False,Apparel,CLOTHS,Sole Proprietor,Chennai,Tamil Nadu,False,2025-07-21 16:32:17,False,VIRTUAL_ACCOUNT,6445,ACTIVE,1443.08,False,2
MCH8264,MCH8264,"Hayer, Pant and Suresh",4131,mcc_field,False,Transportation,Bus/Taxi,Private Limited,Jaipur,Rajasthan,False,2025-01-03 00:00:00,False,VIRTUAL_ACCOUNT,8332,ACTIVE,2906.17,False,1
MCH8268,MCH8268,Krishnamurthy-Chopra,5942,mcc_field,False,Books & Stationery,Books,Private Limited,Chennai,Tamil Nadu,False,2025-09-13 00:00:00,False,ACCOUNT_NUMBER,6450,ACTIVE,1218.95,False,1
MCH8271,MCH8271,Konda-Bawa,5699,mcc_field,False,Apparel,CLOTHS,Sole Proprietor,Chennai,Tamil Nadu,False,2023-10-05 00:57:38,False,VIRTUAL_ACCOUNT,6456,ACTIVE,1087.99,False,1
MCH8272,MCH8272,Bava and Sons,5311,inferred_from_category,False,Department Stores,DEPT_STORE,Sole Proprietor,Bengaluru,Karnataka,False,2024-08-08 15:02:00,False,ACCOUNT_NUMBER,3915,ACTIVE,946.17,True,2
MCH8276,MCH8276,"Kakar, Handa and Sachdeva",5812,mcc_field,False,Restaurants,eating place,Sole Proprietor,Mumbai,Maharashtra,False,2025-09-23 00:00:00,False,MASKED,1898,ACTIVE,2410.37,False,1
MCH8277,MCH8277,"Patil, Goyal and Sarin",5912,mcc_field,False,Pharmacy,Pharmacies,Individual,Amritsar,Punjab,False,2025-07-04 00:00:00,False,MASKED,6940,INACTIVE,1542.69,False,1
MCH8279,MCH-8279,Lala Plc,5411,mcc_field,False,Grocery,Grocery,Sole Proprietor,Chennai,Tamil Nadu,False,,False,MISSING,,ACTIVE,416.0,False,1
MCH8281,MCH8281,Krishnan-Kuruvilla,7011,mcc_field,False,Hotels & Lodging,Hotels,Individual,Chennai,Tamil Nadu,False,2024-01-16 23:49:43,False,ACCOUNT_NUMBER,7446,ACTIVE,1408.93,True,3
MCH8283,8283,Nagar Group,4814,mcc_field,False,Telecom,Mobile Recharge,Partnership,Kolkata,West Bengal,False,2026-02-08 06:11:47,False,MISSING,,ACTIVE,1032.5,False,2
MCH8286,mch8286,"Chadha, Chaudhari and Edwin",5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Private Limited,Hyderabad,Telangana,False,2023-08-09 00:00:00,False,MASKED,2952,ACTIVE,1828.46,False,1
MCH8288,8288,Kakar-Sood,5311,mcc_field,False,Department Stores,Department Store,Private Limited,Bengaluru,Karnataka,False,2024-05-04 00:00:00,False,ACCOUNT_NUMBER,2370,ACTIVE,1556.66,False,1
MCH8289,mch8289,"Choudhury, Chakrabarti and Khalsa",4131,mcc_field,False,Transportation,Transport,Sole Proprietor,Lucknow,Uttar Pradesh,False,2023-06-10 00:00:00,False,ACCOUNT_NUMBER,6763,ACTIVE,954.52,False,1
MCH8291,MCH-8291,Walia Inc,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Private Limited,Ludhiana,Punjab,False,2023-01-04 19:11:00,False,MISSING,,ACTIVE,1898.37,False,1
MCH8295,MCH8295,Mammen LLC,5999,mcc_field,False,Misc Retail,Miscellaneous,Private Limited,Chennai,Tamil Nadu,False,2024-11-04 00:00:00,False,MASKED,0713,ACTIVE,1554.58,False,1
MCH8296,MCH-8296,Gara Inc,5411,mcc_field,False,Grocery,groceries,Partnership,Jalandhar,Punjab,False,2025-07-16 16:55:50,False,VIRTUAL_ACCOUNT,6835,ACTIVE,,False,2
MCH8297,MCH8297,Ghose Plc,4131,mcc_field,False,Transportation,TRAVEL,Partnership,Kolkata,West Bengal,False,2024-12-02 00:00:00,False,MASKED,1368,ACTIVE,1408.64,False,5
MCH8299,MCH8299,Garde Plc,5812,mcc_field,False,Restaurants,Food,Partnership,Jaipur,Rajasthan,False,2023-01-06 00:00:00,False,MISSING,,ACTIVE,1496.13,False,1
MCH8306,MCH8306,Magar-Gaba,4131,mcc_field,False,Transportation,Transport,Private Limited,Delhi,Delhi,False,2025-11-22 00:00:00,False,MISSING,,CLOSED,840.15,False,3
MCH8308,mch8308,Thakkar Plc,7011,inferred_from_category,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Mumbai,Maharashtra,False,2023-06-06 21:51:00,False,VIRTUAL_ACCOUNT,2937,ACTIVE,1612.0,False,3
MCH8310,MCH8310,Chakraborty Ltd,4131,mcc_field,False,Transportation,TRAVEL,Individual,Delhi,Delhi,False,2026-01-02 00:00:00,False,ACCOUNT_NUMBER,2816,ACTIVE,1287.03,False,1
MCH8312,8312,"Ramanathan, Andra and Sarma",5912,mcc_field,False,Pharmacy,Medical,Partnership,Lucknow,Uttar Pradesh,False,2023-02-20 00:00:00,False,MASKED,8360,ACTIVE,1966.71,True,1
MCH8314,MCH-8314,Chawla-Mander,4131,mcc_field,False,Transportation,Transportation,Partnership,Kolkata,West Bengal,False,2024-09-07 00:00:00,False,VIRTUAL_ACCOUNT,3428,ACTIVE,93.33,False,2
MCH8316,MCH8316,Bakshi-Rout,5311,mcc_field,False,Department Stores,DEPT_STORE,Private Limited,Delhi,Delhi,False,2024-11-10 02:40:36,False,MISSING,,ACTIVE,618.0,False,2
MCH8324,mch8324,Golla-Chaudhuri,7011,mcc_field,False,Hotels & Lodging,Hospitality,Private Limited,Jalandhar,Punjab,False,2025-06-04 00:00:00,False,MISSING,,ACTIVE,,False,1
MCH8325,MCH8325,Sarin Inc,5999,mcc_field,False,Misc Retail,Miscellaneous,Individual,Amritsar,Punjab,False,2025-03-19 00:00:00,False,ACCOUNT_NUMBER,5498,ACTIVE,1640.03,False,2
MCH8326,MCH8326,"Bassi, Lalla and Sastry",5411,mcc_field,False,Grocery,Grocery,Individual,Amritsar,Punjab,False,2025-12-30 00:00:00,False,MASKED,1031,ACTIVE,1031.0,False,1
MCH8327,MCH-8327,Menon Ltd,5999,inferred_from_category,False,Misc Retail,Miscellaneous,Individual,Bengaluru,Karnataka,False,2023-06-18 18:05:34,False,MISSING,,INACTIVE,1670.04,False,1
MCH8328,MCH8328,Raman-Dass,5411,inferred_from_category,False,Grocery,GROCERY_STORE,Partnership,Jalandhar,Punjab,False,2024-09-29 00:00:00,False,MISSING,,ACTIVE,2484.83,False,1
MCH8329,MCH8329,"Halder, Panchal and Pandit",5999,inferred_from_category,False,Misc Retail,Retail Other,Individual,Lucknow,Uttar Pradesh,False,2025-07-10 00:00:00,False,MASKED,8898,ACTIVE,422.0,False,1
MCH8330,MCH-8330,Trivedi-Shan,5812,inferred_from_category,False,Restaurants,Food,Partnership,Hyderabad,Telangana,False,2024-11-05 18:16:00,False,ACCOUNT_NUMBER,4928,ACTIVE,4115.86,False,2
MCH8331,MCH8331,Yogi Inc,5999,mcc_field,False,Misc Retail,Retail Other,Sole Proprietor,Bengaluru,Karnataka,False,2025-05-07 00:00:00,False,MISSING,,INACTIVE,1372.86,False,1
MCH8332,MCH 8332,"Sethi, Buch and Sachdeva",7011,mcc_field,False,Hotels & Lodging,Hospitality,Individual,Hyderabad,Telangana,False,2025-05-04 00:00:00,False,MISSING,,ACTIVE,1666.61,False,1
MCH8334,MCH8334,"Rai,bandiand Jayaraman",4131,inferred_from_category,False,Transportation,Transport,Partnership,Kolkata,West Bengal,False,2024-08-17 14:07:20,False,VIRTUAL_ACCOUNT,6794,ACTIVE,3117.64,False,1
MCH8335,MCH8335,Bhatti-Keer,5311,inferred_from_category,False,Department Stores,Retail,Sole Proprietor,Hyderabad,Telangana,False,2024-03-06 00:00:00,False,MISSING,,INACTIVE,1335.83,False,1
MCH8337,MCH8337,Padmanabhan-Nanda,5999,mcc_field,False,Misc Retail,Misc Retail,Individual,Bengaluru,Karnataka,False,2024-08-20 08:14:01,False,VIRTUAL_ACCOUNT,3358,ACTIVE,694.67,False,2
MCH8338,MCH8338,Basu Ltd,5812,mcc_field,False,Restaurants,Food,Private Limited,Pune,Maharashtra,False,2025-06-21 00:00:00,False,MASKED,2977,ACTIVE,279.5,False,2
MCH8341,mch8341,Tara-Ben,5311,mcc_field,False,Department Stores,Retail,Individual,Kolkata,West Bengal,False,2023-06-26 00:00:00,False,MISSING,,ACTIVE,1137.47,False,2
MCH8344,MCH8344,Purohit-Ravi,5311,mcc_field,False,Department Stores,Department Store,Private Limited,Pune,Maharashtra,False,2023-09-04 21:29:50,False,MISSING,,ACTIVE,337.58,False,1
MCH8345,MCH8345,"Srinivas, Bali and Bhatt",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Jalandhar,Punjab,False,2023-02-08 02:01:40,False,MISSING,,INACTIVE,1909.16,False,1
MCH8346,8346,Sane-Ben,5999,mcc_field,False,Misc Retail,Misc Retail,Private Limited,Kolkata,West Bengal,False,2024-04-03 00:00:00,False,VIRTUAL_ACCOUNT,0445,ACTIVE,2955.96,False,2
MCH8352,MCH8352,Tailor and Sons,7011,mcc_field,False,Hotels & Lodging,Hotel,Sole Proprietor,Lucknow,Uttar Pradesh,False,2024-11-06 00:00:00,False,MISSING,,ACTIVE,1393.59,False,1
MCH8355,MCH8355,Chacko-D’alia,5311,mcc_field,False,Department Stores,Department Stores,Private Limited,Bengaluru,Karnataka,False,2024-08-14 00:00:00,False,VIRTUAL_ACCOUNT,0030,INACTIVE,413.17,False,3
MCH8358,MCH8358,Sarna-Singh,5699,mcc_field,False,Apparel,CLOTHS,Sole Proprietor,Amritsar,Punjab,False,2025-12-16 19:12:00,False,MASKED,7799,SUSPENDED,1645.07,False,2
MCH8363,MCH8363,Salvi Group,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Lucknow,Uttar Pradesh,False,2024-11-20 00:00:00,False,MISSING,,ACTIVE,833.32,False,1
MCH8364,MCH8364,Kata Plc,5912,mcc_field,False,Pharmacy,chemist,Individual,Mumbai,Maharashtra,False,2023-11-21 12:44:00,False,MISSING,,ACTIVE,753.31,False,1
MCH8365,8365,Som-Dhar,5999,mcc_field,False,Misc Retail,Misc Retail,Individual,Pune,Maharashtra,False,2025-08-30 00:00:00,False,MISSING,,ACTIVE,269.48,False,5
MCH8369,MCH8369,Samra-Radhakrishnan,5699,mcc_field,False,Apparel,Apparel,Sole Proprietor,Bengaluru,Karnataka,False,2024-03-18 13:50:00,False,VIRTUAL_ACCOUNT,2161,ACTIVE,2175.82,False,2
MCH8370,8370,Tandon-Khosla,4131,mcc_field,False,Transportation,Transport,Partnership,Hyderabad,Telangana,False,2024-09-15 22:48:07,False,ACCOUNT_NUMBER,2413,ACTIVE,574.0,False,2
MCH8372,MCH8372,Banerjee Ltd,5912,mcc_field,False,Pharmacy,Pharmacy,Individual,Hyderabad,Telangana,False,2023-10-26 00:00:00,False,MISSING,,ACTIVE,4531.0,False,2
MCH8374,MCH 8374,"Kohli, Chakraborty and Wali",5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Lucknow,Uttar Pradesh,False,2025-02-16 16:31:03,False,MISSING,,ACTIVE,838.62,False,2
MCH8377,8377,"Garde, Varty and Vyas",4131,mcc_field,False,Transportation,Transport,Individual,Mumbai,Maharashtra,False,2025-08-01 20:50:41,False,MISSING,,ACTIVE,1200.23,False,2
MCH8379,mch8379,Deep Group,5942,mcc_field,False,Books & Stationery,Books,Private Limited,Kolkata,West Bengal,False,2026-01-29 00:00:00,False,MASKED,9737,SUSPENDED,469.0,False,2
MCH8380,mch8380,Gola-Bal,4814,mcc_field,False,Telecom,phone service,Individual,Hyderabad,Telangana,False,2025-10-14 05:29:06,False,MASKED,2229,ACTIVE,3345.73,True,3
MCH8384,8384,"Tella, Batra and Baral",5311,mcc_field,False,Department Stores,Department Stores,Individual,Jalandhar,Punjab,False,2023-04-08 00:00:00,False,MISSING,,ACTIVE,,False,1
MCH8385,MCH8385,Thaker-Hegde,5812,mcc_field,False,Restaurants,eating place,Partnership,Amritsar,Punjab,False,2024-05-14 00:00:00,False,MISSING,,ACTIVE,2913.48,False,1
MCH8389,MCH8389,Thaman Group,5812,inferred_from_category,False,Restaurants,Restaurants,Individual,Mumbai,Maharashtra,False,2024-02-17 16:36:00,False,MASKED,0828,INACTIVE,1716.78,False,1
MCH8390,MCH 8390,"Thakkar, Babu and Nagi",4131,mcc_field,False,Transportation,transprt,Private Limited,Hyderabad,Telangana,False,2024-03-25 00:00:00,False,MASKED,7354,ACTIVE,2159.57,False,1
MCH8391,MCH8391,Talwar-Bhasin,5699,inferred_from_category,False,Apparel,garments,Individual,Ludhiana,Punjab,False,2025-10-21 00:00:00,False,ACCOUNT_NUMBER,8885,ACTIVE,2052.0,False,1
MCH8393,MCH8393,Salvi LLC,7011,mcc_field,False,Hotels & Lodging,Hotels,Partnership,Jalandhar,Punjab,False,2024-10-18 00:00:00,False,MASKED,4953,ACTIVE,1230.0,False,1
MCH8399,mch8399,"La11a, Wadhwa and Bhardwaj",5812,inferred_from_category,False,Restaurants,Restaurants,Private Limited,Kolkata,West Bengal,False,2025-09-05 20:30:25,False,MASKED,6906,ACTIVE,1773.81,False,1
MCH8400,8400,Banerjee Inc,5812,mcc_field,False,Restaurants,Restaurants,Sole Proprietor,Lucknow,Uttar Pradesh,False,,False,MISSING,,ACTIVE,,False,1
MCH8401,MCH8401,Pandey Plc,7011,inferred_from_category,False,Hotels & Lodging,Hospitality,Partnership,Chennai,Tamil Nadu,False,2025-09-09 00:00:00,False,ACCOUNT_NUMBER,3862,INACTIVE,625.0,False,2
MCH8405,MCH-8405,Roy Ltd,5699,inferred_from_category,False,Apparel,garments,Private Limited,Kolkata,West Bengal,False,2023-02-13 22:05:26,False,VIRTUAL_ACCOUNT,2689,INACTIVE,1147.53,False,1
MCH8407,MCH8407,Dey Group,4131,mcc_field,False,Transportation,Transport,Individual,Lucknow,Uttar Pradesh,False,2024-07-10 00:00:00,False,MISSING,,ACTIVE,2726.27,False,1
MCH8409,MCH8409,"Dua, Naidu and Agate",4131,mcc_field,False,Transportation,TRAVEL,Individual,Mumbai,Maharashtra,False,2024-09-05 14:57:07,False,MISSING,,ACTIVE,1474.83,False,1
MCH8410,MCH8410,Kade LLC,5411,mcc_field,False,Grocery,Grocery Stores,Partnership,Lucknow,Uttar Pradesh,False,2024-11-08 00:00:00,False,ACCOUNT_NUMBER,1337,ACTIVE,893.08,False,3
MCH8411,MCH-8411,Chopra Group,5812,inferred_from_category,False,Restaurants,eating place,Private Limited,Jalandhar,Punjab,False,2023-01-01 00:00:00,False,MISSING,,INACTIVE,1067.4,False,1
MCH8412,mch8412,Sachdeva-Mutti,5311,mcc_field,False,Department Stores,Department Store,Private Limited,Bengaluru,Karnataka,False,2023-03-01 00:00:00,False,MISSING,,ACTIVE,2327.41,False,1
MCH8413,mch8413,"Mammen,parmerand Chandra",4814,mcc_field,False,Telecom,Mobile Recharge,Sole Proprietor,Bengaluru,Karnataka,False,2024-03-19 00:00:00,False,MISSING,,ACTIVE,393.94,True,1
MCH8416,MCH8416,"Bal, Kant and Gola",5411,mcc_field,False,Grocery,kirana,Private Limited,Chennai,Tamil Nadu,False,2025-03-31 00:00:00,False,MASKED,9605,ACTIVE,5069.39,False,2
MCH8417,MCH8417,Bhalla-Batta,5311,mcc_field,False,Department Stores,Department Store,Partnership,Bengaluru,Karnataka,False,2025-07-07 16:05:00,False,MISSING,,ACTIVE,544.37,False,1
MCH8418,MCH8418,Jaggi Inc,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Individual,Pune,Maharashtra,False,2023-12-01 00:00:00,False,ACCOUNT_NUMBER,8100,INACTIVE,1654.02,True,1
MCH8419,MCH 8419,Nigam Inc,4814,mcc_field,False,Telecom,phone service,Sole Proprietor,Amritsar,Punjab,False,2025-01-10 08:52:00,False,VIRTUAL_ACCOUNT,8712,ACTIVE,462.51,False,1
MCH8421,MCH 8421,"Kannan, Nath and Kala",4131,mcc_field,False,Transportation,transprt,Private Limited,Amritsar,Punjab,False,2024-01-31 00:00:00,False,MISSING,,SUSPENDED,612.51,False,2
MCH8422,MCH8422,Kakar-Bera,5699,mcc_field,False,Apparel,garments,Sole Proprietor,Amritsar,Punjab,False,2025-10-03 00:00:00,False,MASKED,1336,ACTIVE,661.76,False,1
MCH8423,mch8423,Balasubramanian and Sons,5411,mcc_field,False,Grocery,GROCERY_STORE,Private Limited,Mumbai,Maharashtra,False,2025-01-26 00:00:00,False,ACCOUNT_NUMBER,9849,ACTIVE,1838.16,False,1
MCH8425,MCH8425,"Bhatnagar,comarand Hans",7011,mcc_field,False,Hotels & Lodging,Hotels,Individual,Jalandhar,Punjab,False,2025-06-12 00:00:00,False,VIRTUAL_ACCOUNT,6872,ACTIVE,637.53,False,1
MCH8427,MCH8427,Lad-Vora,5942,mcc_field,False,Books & Stationery,Stationery,Private Limited,Jalandhar,Punjab,False,2025-03-30 00:00:00,False,VIRTUAL_ACCOUNT,3682,SUSPENDED,815.94,False,4
MCH8428,MCH8428,"Keer, Batra and Kapadia",7011,mcc_field,False,Hotels & Lodging,Hotel,Partnership,Jalandhar,Punjab,False,2024-08-19 14:22:51,False,MISSING,,ACTIVE,2475.47,False,1
MCH8431,MCH8431,Bala Group,4131,mcc_field,False,Transportation,Transportation,Individual,Ludhiana,Punjab,False,2025-05-02 00:00:00,False,MASKED,7030,ACTIVE,964.23,False,3
MCH8432,MCH 8432,Lad Inc,5942,mcc_field,False,Books & Stationery,Book Store,Private Limited,Delhi,Delhi,False,2024-10-07 00:00:00,False,VIRTUAL_ACCOUNT,3387,ACTIVE,394.7,False,1
MCH8433,mch8433,"Gill, Taneja and Bhardwaj",5411,mcc_field,False,Grocery,Grocery,Individual,Lucknow,Uttar Pradesh,False,2023-05-12 00:00:00,False,ACCOUNT_NUMBER,5384,SUSPENDED,5465.01,False,1
MCH8435,MCH8435,Bajwa-Sandhu,5699,mcc_field,False,Apparel,garments,Individual,Jaipur,Rajasthan,False,2024-08-11 00:00:00,False,VIRTUAL_ACCOUNT,2867,ACTIVE,5825.04,True,1
MCH8436,MCH8436,"Seshadri, Minhas and Subramanian",4814,mcc_field,False,Telecom,Mobile Recharge,Individual,Delhi,Delhi,False,2025-12-21 00:00:00,False,MASKED,8739,ACTIVE,1427.93,False,4
MCH8437,8437,Sinha LLC,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Kolkata,West Bengal,False,2025-12-04 08:30:12,False,MISSING,,INACTIVE,761.27,False,2
MCH8439,MCH8439,Bala and Sons,5912,mcc_field,False,Pharmacy,Pharmacies,Individual,Jalandhar,Punjab,False,2024-09-14 00:00:00,False,MISSING,,ACTIVE,1591.75,False,1
MCH8440,8440,"Chacko, Natarajan and Menon",5999,mcc_field,False,Misc Retail,Other,Individual,Mumbai,Maharashtra,False,2025-01-19 00:00:00,False,MISSING,,ACTIVE,775.41,False,1
MCH8445,MCH8445,Chand Inc,5999,mcc_field,False,Misc Retail,Miscellaneous,Partnership,Jaipur,Rajasthan,False,2025-12-27 10:31:00,False,MISSING,,ACTIVE,2873.41,False,1
MCH8446,MCH8446,Kuruvi11a Group,5999,mcc_field,False,Misc Retail,Miscellaneous,Sole Proprietor,Chennai,Tamil Nadu,False,2025-07-07 00:00:00,False,MISSING,,ACTIVE,979.24,False,2
MCH8448,MCH8448,"Roy, Parekh and Ratti",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Private Limited,Jaipur,Rajasthan,False,2024-07-25 22:15:50,False,MISSING,,ACTIVE,364.74,False,1
