merchant_id,merchant_id_raw,merchant_name,mcc,mcc_source,mcc_category_conflict,merchant_category,merchant_category_raw,business_type,city,state,city_state_mismatch,onboarding_date,onboarding_in_future,settlement_account_type,settlement_account_last4,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,id_record_count,is_canonical
MCH8330,MCH-8330,Trivedi-Shan,5812,inferred_from_category,False,Restaurants,Food,Partnership,Hyderabad,Telangana,False,2024-11-05 18:16:00,False,ACCOUNT_NUMBER,4928,ACTIVE,4115.86,False,2,True
MCH8330,MCH8330,"Dhawan, Tella and Rau",4131,mcc_field,False,Transportation,Transportation,Private Limited,Chennai,Tamil Nadu,False,2023-01-20 20:57:00,False,MISSING,,ACTIVE,1437.59,False,2,False
MCH8331,MCH8331,Yogi Inc,5999,mcc_field,False,Misc Retail,Retail Other,Sole Proprietor,Bengaluru,Karnataka,False,2025-05-07 00:00:00,False,MISSING,,INACTIVE,1372.86,False,1,True
MCH8332,MCH 8332,"Sethi, Buch and Sachdeva",7011,mcc_field,False,Hotels & Lodging,Hospitality,Individual,Hyderabad,Telangana,False,2025-05-04 00:00:00,False,MISSING,,ACTIVE,1666.61,False,1,True
MCH8334,MCH8334,"Rai,bandiand Jayaraman",4131,inferred_from_category,False,Transportation,Transport,Partnership,Kolkata,West Bengal,False,2024-08-17 14:07:20,False,VIRTUAL_ACCOUNT,6794,ACTIVE,3117.64,False,1,True
MCH8335,MCH8335,Bhatti-Keer,5311,inferred_from_category,False,Department Stores,Retail,Sole Proprietor,Hyderabad,Telangana,False,2024-03-06 00:00:00,False,MISSING,,INACTIVE,1335.83,False,1,True
MCH8337,MCH8337,Padmanabhan-Nanda,5999,mcc_field,False,Misc Retail,Misc Retail,Individual,Bengaluru,Karnataka,False,2024-08-20 08:14:01,False,VIRTUAL_ACCOUNT,3358,ACTIVE,694.67,False,2,True
MCH8337,MCH8337,Date-Mand,5999,mcc_field,False,Misc Retail,Misc Retail,Partnership,Ludhiana,Punjab,False,2023-01-31 03:03:00,False,VIRTUAL_ACCOUNT,4110,INACTIVE,333.78,False,2,False
MCH8338,MCH8338,Basu Ltd,5812,mcc_field,False,Restaurants,Food,Private Limited,Pune,Maharashtra,False,2025-06-21 00:00:00,False,MASKED,2977,ACTIVE,279.5,False,2,True
MCH8338,MCH8338,"Sastry, Deo and Char",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Individual,Mumbai,Maharashtra,False,2024-07-23 00:00:00,False,MISSING,,ACTIVE,3821.74,False,2,False
MCH8341,mch8341,Tara-Ben,5311,mcc_field,False,Department Stores,Retail,Individual,Kolkata,West Bengal,False,2023-06-26 00:00:00,False,MISSING,,ACTIVE,1137.47,False,2,True
MCH8341,MCH 8341,Jha Ltd,4814,mcc_field,False,Telecom,TELECOM,Private Limited,Chennai,Tamil Nadu,False,2023-02-07 18:23:55,False,MASKED,7449,ACTIVE,2211.95,False,2,False
MCH8344,MCH8344,Purohit-Ravi,5311,mcc_field,False,Department Stores,Department Store,Private Limited,Pune,Maharashtra,False,2023-09-04 21:29:50,False,MISSING,,ACTIVE,337.58,False,1,True
MCH8345,MCH8345,"Srinivas, Bali and Bhatt",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Jalandhar,Punjab,False,2023-02-08 02:01:40,False,MISSING,,INACTIVE,1909.16,False,1,True
MCH8346,8346,Sane-Ben,5999,mcc_field,False,Misc Retail,Misc Retail,Private Limited,Kolkata,West Bengal,False,2024-04-03 00:00:00,False,VIRTUAL_ACCOUNT,0445,ACTIVE,2955.96,False,2,True
MCH8346,mch8346,Sawhney-Pillai,5699,mcc_field,False,Apparel,Clothing,Individual,Lucknow,Uttar Pradesh,False,2023-03-06 03:04:06,False,MISSING,,ACTIVE,2613.63,False,2,False
MCH8352,MCH8352,Tailor and Sons,7011,mcc_field,False,Hotels & Lodging,Hotel,Sole Proprietor,Lucknow,Uttar Pradesh,False,2024-11-06 00:00:00,False,MISSING,,ACTIVE,1393.59,False,1,True
MCH8355,MCH8355,Chacko-D’alia,5311,mcc_field,False,Department Stores,Department Stores,Private Limited,Bengaluru,Karnataka,False,2024-08-14 00:00:00,False,VIRTUAL_ACCOUNT,0030,INACTIVE,413.17,False,3,True
MCH8355,MCH8355,"Virk, Sarna and Sangha",5812,mcc_field,False,Restaurants,Restaurants,Individual,Mumbai,Maharashtra,False,2023-09-10 00:00:00,False,ACCOUNT_NUMBER,0119,ACTIVE,3279.0,False,3,False
MCH8355,MCH 8355,Dada and Sons,5699,mcc_field,False,Apparel,Apparel,Sole Proprietor,Chennai,Tamil Nadu,False,2023-01-27 00:00:00,False,MISSING,,ACTIVE,1302.55,False,3,False
MCH8358,MCH8358,Sarna-Singh,5699,mcc_field,False,Apparel,CLOTHS,Sole Proprietor,Amritsar,Punjab,False,2025-12-16 19:12:00,False,MASKED,7799,SUSPENDED,1645.07,False,2,True
MCH8358,MCH8358,Tripathi-Borah,5912,mcc_field,False,Pharmacy,Pharmacies,Private Limited,Kolkata,West Bengal,False,2025-06-12 00:00:00,False,VIRTUAL_ACCOUNT,6733,ACTIVE,1758.66,False,2,False
MCH8363,MCH8363,Salvi Group,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Lucknow,Uttar Pradesh,False,2024-11-20 00:00:00,False,MISSING,,ACTIVE,833.32,False,1,True
MCH8364,MCH8364,Kata Plc,5912,mcc_field,False,Pharmacy,chemist,Individual,Mumbai,Maharashtra,False,2023-11-21 12:44:00,False,MISSING,,ACTIVE,753.31,False,1,True
MCH8365,8365,Som-Dhar,5999,mcc_field,False,Misc Retail,Misc Retail,Individual,Pune,Maharashtra,False,2025-08-30 00:00:00,False,MISSING,,ACTIVE,269.48,False,5,True
MCH8365,MCH8365,"Luthra, Kota and Choudhary",5311,mcc_field,False,Department Stores,retail,Private Limited,Amritsar,Punjab,False,2024-10-17 00:00:00,False,MISSING,,INACTIVE,,False,5,False
MCH8365,MCH8365,"Luthra, Kota and Choudhary",5311,mcc_field,False,Department Stores,Retail,Private Limited,Amritsar,Punjab,False,2024-10-17 00:00:00,False,MISSING,,INACTIVE,,False,5,False
MCH8365,MCH8365,Banik Plc,5999,mcc_field,False,Misc Retail,Miscellaneous,Private Limited,Jalandhar,Punjab,False,2024-01-11 00:00:00,False,MASKED,2609,ACTIVE,3523.0,False,5,False
MCH8365,MCH8365,"Kashyap,sharmaand Balasubramanian",4814,mcc_field,False,Telecom,TELECOM,Private Limited,Jalandhar,Punjab,False,2023-01-24 00:00:00,False,MASKED,5913,ACTIVE,786.29,False,5,False
MCH8369,MCH8369,Samra-Radhakrishnan,5699,mcc_field,False,Apparel,Apparel,Sole Proprietor,Bengaluru,Karnataka,False,2024-03-18 13:50:00,False,VIRTUAL_ACCOUNT,2161,ACTIVE,2175.82,False,2,True
MCH8369,8369,"Vyas, Dutt and Ganesan",5912,mcc_field,False,Pharmacy,Pharmacies,Individual,Kolkata,West Bengal,False,2023-09-15 22:56:57,False,ACCOUNT_NUMBER,2317,ACTIVE,410.34,False,2,False
MCH8370,8370,Tandon-Khosla,4131,mcc_field,False,Transportation,Transport,Partnership,Hyderabad,Telangana,False,2024-09-15 22:48:07,False,ACCOUNT_NUMBER,2413,ACTIVE,574.0,False,2,True
MCH8370,MCH8370,"Ramaswamy, Dugal and Upadhyay",4131,mcc_field,False,Transportation,transprt,Sole Proprietor,Delhi,Delhi,False,,False,MASKED,7519,ACTIVE,538.41,False,2,False
MCH8372,MCH8372,Banerjee Ltd,5912,mcc_field,False,Pharmacy,Pharmacy,Individual,Hyderabad,Telangana,False,2023-10-26 00:00:00,False,MISSING,,ACTIVE,4531.0,False,2,True
MCH8372,MCH8372,Parsa-Chokshi,4814,mcc_field,False,Telecom,Telecom,Private Limited,Amritsar,Punjab,False,2023-02-10 09:57:00,False,MASKED,0623,ACTIVE,714.9,False,2,False
MCH8374,MCH 8374,"Kohli, Chakraborty and Wali",5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Lucknow,Uttar Pradesh,False,2025-02-16 16:31:03,False,MISSING,,ACTIVE,838.62,False,2,True
MCH8374,MCH-8374,Nadig-Batra,5699,mcc_field,False,Apparel,Fashion,Partnership,Amritsar,Punjab,False,2024-02-21 17:20:06,False,VIRTUAL_ACCOUNT,0820,ACTIVE,831.77,False,2,False
MCH8377,8377,"Garde, Varty and Vyas",4131,mcc_field,False,Transportation,Transport,Individual,Mumbai,Maharashtra,False,2025-08-01 20:50:41,False,MISSING,,ACTIVE,1200.23,False,2,True
MCH8377,MCH8377,"Agate, Suresh and Bahri",5311,mcc_field,False,Department Stores,Department Stores,Individual,Hyderabad,Telangana,False,2024-02-05 00:00:00,False,MASKED,2261,ACTIVE,1519.49,False,2,False
MCH8379,mch8379,Deep Group,5942,mcc_field,False,Books & Stationery,Books,Private Limited,Kolkata,West Bengal,False,2026-01-29 00:00:00,False,MASKED,9737,SUSPENDED,469.0,False,2,True
MCH8379,MCH8379,"Borah, Kaur and Gera",5912,mcc_field,False,Pharmacy,Pharmacy,Individual,Jaipur,Rajasthan,False,,False,MISSING,,ACTIVE,351.15,False,2,False
MCH8380,mch8380,Gola-Bal,4814,mcc_field,False,Telecom,phone service,Individual,Hyderabad,Telangana,False,2025-10-14 05:29:06,False,MASKED,2229,ACTIVE,3345.73,True,3,True
MCH8380,MCH 8380,Chaudhari-Behl,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Partnership,Mumbai,Maharashtra,False,2024-05-18 00:00:00,False,MASKED,2808,ACTIVE,780.2,False,3,False
MCH8380,MCH-8380,"Kar, Patil and Karan",4131,mcc_field,False,Transportation,TRAVEL,Individual,Jalandhar,Punjab,False,2024-01-22 00:00:00,False,ACCOUNT_NUMBER,2544,ACTIVE,9540.15,False,3,False
MCH8384,8384,"Tella, Batra and Baral",5311,mcc_field,False,Department Stores,Department Stores,Individual,Jalandhar,Punjab,False,2023-04-08 00:00:00,False,MISSING,,ACTIVE,,False,1,True
MCH8385,MCH8385,Thaker-Hegde,5812,mcc_field,False,Restaurants,eating place,Partnership,Amritsar,Punjab,False,2024-05-14 00:00:00,False,MISSING,,ACTIVE,2913.48,False,1,True
MCH8389,MCH8389,Thaman Group,5812,inferred_from_category,False,Restaurants,Restaurants,Individual,Mumbai,Maharashtra,False,2024-02-17 16:36:00,False,MASKED,0828,INACTIVE,1716.78,False,1,True
MCH8390,MCH 8390,"Thakkar, Babu and Nagi",4131,mcc_field,False,Transportation,transprt,Private Limited,Hyderabad,Telangana,False,2024-03-25 00:00:00,False,MASKED,7354,ACTIVE,2159.57,False,1,True
MCH8391,MCH8391,Talwar-Bhasin,5699,inferred_from_category,False,Apparel,garments,Individual,Ludhiana,Punjab,False,2025-10-21 00:00:00,False,ACCOUNT_NUMBER,8885,ACTIVE,2052.0,False,1,True
MCH8393,MCH8393,Salvi LLC,7011,mcc_field,False,Hotels & Lodging,Hotels,Partnership,Jalandhar,Punjab,False,2024-10-18 00:00:00,False,MASKED,4953,ACTIVE,1230.0,False,1,True
MCH8399,mch8399,"La11a, Wadhwa and Bhardwaj",5812,inferred_from_category,False,Restaurants,Restaurants,Private Limited,Kolkata,West Bengal,False,2025-09-05 20:30:25,False,MASKED,6906,ACTIVE,1773.81,False,1,True
MCH8400,8400,Banerjee Inc,5812,mcc_field,False,Restaurants,Restaurants,Sole Proprietor,Lucknow,Uttar Pradesh,False,,False,MISSING,,ACTIVE,,False,1,True
MCH8401,MCH8401,Pandey Plc,7011,inferred_from_category,False,Hotels & Lodging,Hospitality,Partnership,Chennai,Tamil Nadu,False,2025-09-09 00:00:00,False,ACCOUNT_NUMBER,3862,INACTIVE,625.0,False,2,True
MCH8401,MCH8401,Pandey Plc,7011,inferred_from_category,False,Hotels & Lodging,hospitality,Partnership,Chennai,Tamil Nadu,False,2025-09-09 00:00:00,False,ACCOUNT_NUMBER,3862,ACTIVE,625.0,False,2,False
MCH8405,MCH-8405,Roy Ltd,5699,inferred_from_category,False,Apparel,garments,Private Limited,Kolkata,West Bengal,False,2023-02-13 22:05:26,False,VIRTUAL_ACCOUNT,2689,INACTIVE,1147.53,False,1,True
MCH8407,MCH8407,Dey Group,4131,mcc_field,False,Transportation,Transport,Individual,Lucknow,Uttar Pradesh,False,2024-07-10 00:00:00,False,MISSING,,ACTIVE,2726.27,False,1,True
MCH8409,MCH8409,"Dua, Naidu and Agate",4131,mcc_field,False,Transportation,TRAVEL,Individual,Mumbai,Maharashtra,False,2024-09-05 14:57:07,False,MISSING,,ACTIVE,1474.83,False,1,True
MCH8410,MCH8410,Kade LLC,5411,mcc_field,False,Grocery,Grocery Stores,Partnership,Lucknow,Uttar Pradesh,False,2024-11-08 00:00:00,False,ACCOUNT_NUMBER,1337,ACTIVE,893.08,False,3,True
MCH8410,MCH8410,"Bhargava, Srinivasan and Desai",4131,mcc_field,False,Transportation,Transportation,Private Limited,Lucknow,Uttar Pradesh,False,2024-01-20 00:00:00,False,VIRTUAL_ACCOUNT,7516,ACTIVE,1024.56,False,3,False
MCH8410,MCH8410,Dugal and Sons,5942,mcc_field,False,Books & Stationery,Book Store,Partnership,Bengaluru,Karnataka,False,,False,VIRTUAL_ACCOUNT,4064,ACTIVE,853.16,False,3,False
MCH8411,MCH-8411,Chopra Group,5812,inferred_from_category,False,Restaurants,eating place,Private Limited,Jalandhar,Punjab,False,2023-01-01 00:00:00,False,MISSING,,INACTIVE,1067.4,False,1,True
MCH8412,mch8412,Sachdeva-Mutti,5311,mcc_field,False,Department Stores,Department Store,Private Limited,Bengaluru,Karnataka,False,2023-03-01 00:00:00,False,MISSING,,ACTIVE,2327.41,False,1,True
MCH8413,mch8413,"Mammen,parmerand Chandra",4814,mcc_field,False,Telecom,Mobile Recharge,Sole Proprietor,Bengaluru,Karnataka,False,2024-03-19 00:00:00,False,MISSING,,ACTIVE,393.94,True,1,True
MCH8416,MCH8416,"Bal, Kant and Gola",5411,mcc_field,False,Grocery,kirana,Private Limited,Chennai,Tamil Nadu,False,2025-03-31 00:00:00,False,MASKED,9605,ACTIVE,5069.39,False,2,True
MCH8416,MCH8416,Khalsa-Prashad,5411,mcc_field,False,Grocery,Grocery,Private Limited,Delhi,Delhi,False,2023-12-02 00:00:00,False,ACCOUNT_NUMBER,4033,ACTIVE,478.64,False,2,False
MCH8417,MCH8417,Bhalla-Batta,5311,mcc_field,False,Department Stores,Department Store,Partnership,Bengaluru,Karnataka,False,2025-07-07 16:05:00,False,MISSING,,ACTIVE,544.37,False,1,True
MCH8418,MCH8418,Jaggi Inc,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Individual,Pune,Maharashtra,False,2023-12-01 00:00:00,False,ACCOUNT_NUMBER,8100,INACTIVE,1654.02,True,1,True
MCH8419,MCH 8419,Nigam Inc,4814,mcc_field,False,Telecom,phone service,Sole Proprietor,Amritsar,Punjab,False,2025-01-10 08:52:00,False,VIRTUAL_ACCOUNT,8712,ACTIVE,462.51,False,1,True
MCH8421,MCH 8421,"Kannan, Nath and Kala",4131,mcc_field,False,Transportation,transprt,Private Limited,Amritsar,Punjab,False,2024-01-31 00:00:00,False,MISSING,,SUSPENDED,612.51,False,2,True
MCH8421,MCH-8421,"Wali, Chowdhury and Barman",5812,mcc_field,False,Restaurants,Restaurant,Private Limited,Bengaluru,Karnataka,False,2023-10-08 02:41:00,False,ACCOUNT_NUMBER,7420,ACTIVE,966.94,False,2,False
MCH8422,MCH8422,Kakar-Bera,5699,mcc_field,False,Apparel,garments,Sole Proprietor,Amritsar,Punjab,False,2025-10-03 00:00:00,False,MASKED,1336,ACTIVE,661.76,False,1,True
MCH8423,mch8423,Balasubramanian and Sons,5411,mcc_field,False,Grocery,GROCERY_STORE,Private Limited,Mumbai,Maharashtra,False,2025-01-26 00:00:00,False,ACCOUNT_NUMBER,9849,ACTIVE,1838.16,False,1,True
MCH8425,MCH8425,"Bhatnagar,comarand Hans",7011,mcc_field,False,Hotels & Lodging,Hotels,Individual,Jalandhar,Punjab,False,2025-06-12 00:00:00,False,VIRTUAL_ACCOUNT,6872,ACTIVE,637.53,False,1,True
MCH8427,MCH8427,Lad-Vora,5942,mcc_field,False,Books & Stationery,Stationery,Private Limited,Jalandhar,Punjab,False,2025-03-30 00:00:00,False,VIRTUAL_ACCOUNT,3682,SUSPENDED,815.94,False,4,True
MCH8427,MCH-8427,"Hegde, Bajaj and Sura",5699,mcc_field,False,Apparel,Clothing,Partnership,Jalandhar,Punjab,False,2024-10-07 00:00:00,False,MISSING,,ACTIVE,557.6,False,4,False
MCH8427,MCH8427,Sankaran-Rai,5942,mcc_field,False,Books & Stationery,Books,Sole Proprietor,Hyderabad,Telangana,False,2023-10-17 00:00:00,False,VIRTUAL_ACCOUNT,7264,ACTIVE,302.0,False,4,False
MCH8427,MCH8427,Sankaran-Rai,5942,mcc_field,False,Books & Stationery,books,Sole Proprietor,Hyderabad,Telangana,False,2023-10-17 00:00:00,False,VIRTUAL_ACCOUNT,7264,SUSPENDED,302.0,False,4,False
MCH8428,MCH8428,"Keer, Batra and Kapadia",7011,mcc_field,False,Hotels & Lodging,Hotel,Partnership,Jalandhar,Punjab,False,2024-08-19 14:22:51,False,MISSING,,ACTIVE,2475.47,False,1,True
MCH8431,MCH8431,Bala Group,4131,mcc_field,False,Transportation,Transportation,Individual,Ludhiana,Punjab,False,2025-05-02 00:00:00,False,MASKED,7030,ACTIVE,964.23,False,3,True
MCH8431,MCH8431,"Brahmbhatt, Ranganathan and Sangha",5912,mcc_field,False,Pharmacy,Medical,Partnership,Hyderabad,Telangana,False,2023-04-29 00:00:00,False,MISSING,,ACTIVE,1715.36,False,3,False
MCH8431,MCH 8431,"Bail, Sura and Misra",5411,mcc_field,False,Grocery,groceries,Partnership,Lucknow,Uttar Pradesh,False,2023-02-24 00:00:00,False,VIRTUAL_ACCOUNT,6713,ACTIVE,6861.27,False,3,False
MCH8432,MCH 8432,Lad Inc,5942,mcc_field,False,Books & Stationery,Book Store,Private Limited,Delhi,Delhi,False,2024-10-07 00:00:00,False,VIRTUAL_ACCOUNT,3387,ACTIVE,394.7,False,1,True
MCH8433,mch8433,"Gill, Taneja and Bhardwaj",5411,mcc_field,False,Grocery,Grocery,Individual,Lucknow,Uttar Pradesh,False,2023-05-12 00:00:00,False,ACCOUNT_NUMBER,5384,SUSPENDED,5465.01,False,1,True
MCH8435,MCH8435,Bajwa-Sandhu,5699,mcc_field,False,Apparel,garments,Individual,Jaipur,Rajasthan,False,2024-08-11 00:00:00,False,VIRTUAL_ACCOUNT,2867,ACTIVE,5825.04,True,1,True
MCH8436,MCH8436,"Seshadri, Minhas and Subramanian",4814,mcc_field,False,Telecom,Mobile Recharge,Individual,Delhi,Delhi,False,2025-12-21 00:00:00,False,MASKED,8739,ACTIVE,1427.93,False,4,True
MCH8436,MCH8436,Sangha Plc,5942,mcc_field,False,Books & Stationery,Book Store,Private Limited,Hyderabad,Telangana,False,2025-08-16 00:00:00,False,MISSING,,ACTIVE,,False,4,False
MCH8436,MCH8436,Kapoor Inc,7011,mcc_field,False,Hotels & Lodging,Hotel,Individual,Bengaluru,Karnataka,False,2025-07-27 00:00:00,False,ACCOUNT_NUMBER,0100,ACTIVE,7117.0,False,4,False
MCH8436,MCH-8436,Sagar Plc,5999,mcc_field,False,Misc Retail,Other,Sole Proprietor,Pune,Maharashtra,False,2025-04-14 00:00:00,False,ACCOUNT_NUMBER,0850,ACTIVE,642.69,False,4,False
MCH8437,8437,Sinha LLC,7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Sole Proprietor,Kolkata,West Bengal,False,2025-12-04 08:30:12,False,MISSING,,INACTIVE,761.27,False,2,True
MCH8437,MCH8437,"Kurian, Yadav and Sidhu",5812,mcc_field,False,Restaurants,eating place,Partnership,Amritsar,Punjab,False,2024-09-09 00:00:00,False,MISSING,,ACTIVE,1382.63,False,2,False
MCH8439,MCH8439,Bala and Sons,5912,mcc_field,False,Pharmacy,Pharmacies,Individual,Jalandhar,Punjab,False,2024-09-14 00:00:00,False,MISSING,,ACTIVE,1591.75,False,1,True
MCH8440,8440,"Chacko, Natarajan and Menon",5999,mcc_field,False,Misc Retail,Other,Individual,Mumbai,Maharashtra,False,2025-01-19 00:00:00,False,MISSING,,ACTIVE,775.41,False,1,True
MCH8445,MCH8445,Chand Inc,5999,mcc_field,False,Misc Retail,Miscellaneous,Partnership,Jaipur,Rajasthan,False,2025-12-27 10:31:00,False,MISSING,,ACTIVE,2873.41,False,1,True
MCH8446,MCH8446,Kuruvi11a Group,5999,mcc_field,False,Misc Retail,Miscellaneous,Sole Proprietor,Chennai,Tamil Nadu,False,2025-07-07 00:00:00,False,MISSING,,ACTIVE,979.24,False,2,True
MCH8446,mch8446,Pingle Inc,5912,mcc_field,False,Pharmacy,Pharmacies,Individual,Jalandhar,Punjab,False,2024-11-02 09:35:00,False,VIRTUAL_ACCOUNT,1627,INACTIVE,1069.0,False,2,False
MCH8448,MCH8448,"Roy, Parekh and Ratti",7011,mcc_field,False,Hotels & Lodging,HOTEL_LODGING,Private Limited,Jaipur,Rajasthan,False,2024-07-25 22:15:50,False,MISSING,,ACTIVE,364.74,False,1,True
MCH8449,MCH 8449,Mani-Ramachandran,5912,mcc_field,False,Pharmacy,Pharmacies,Partnership,Delhi,Delhi,False,2024-12-27 07:20:47,False,MASKED,6183,ACTIVE,461.73,False,2,True
MCH8449,MCH8449,Vaidya-Gulati,5812,inferred_from_category,False,Restaurants,Restaurants,Private Limited,Chennai,Tamil Nadu,False,2024-04-06 00:00:00,False,VIRTUAL_ACCOUNT,1209,ACTIVE,118.49,False,2,False
MCH8450,MCH8450,Singhal LLC,5999,inferred_from_category,False,Misc Retail,Miscellaneous,Private Limited,Jaipur,Rajasthan,False,2023-07-18 00:00:00,False,VIRTUAL_ACCOUNT,4149,ACTIVE,2472.47,False,2,True
MCH8450,mch8450,Narayanan LLC,5912,mcc_field,False,Pharmacy,Medical,Sole Proprietor,Ludhiana,Punjab,False,,False,MASKED,4013,ACTIVE,1022.45,True,2,False
MCH8451,MCH8451,"Kala, Pradhan and Hayre",5812,mcc_field,False,Restaurants,FOOD_SERVICES,Partnership,Hyderabad,Telangana,False,2024-06-14 00:00:00,False,ACCOUNT_NUMBER,0448,ACTIVE,1874.56,False,2,True
MCH8451,MCH8451,Setty Inc,4814,mcc_field,False,Telecom,TELECOM,Private Limited,Ludhiana,Punjab,False,2023-06-05 00:00:00,False,MISSING,,ACTIVE,196.48,False,2,False
MCH8453,MCH8453,"Jaggi, Saxena and Ratta",5411,mcc_field,False,Grocery,Grocery,Partnership,Amritsar,Punjab,False,2023-11-19 00:00:00,False,MISSING,,ACTIVE,599.17,False,2,True
MCH8453,MCH8453,Manne LLC,5699,mcc_field,False,Apparel,garments,Private Limited,Amritsar,Punjab,False,,False,MISSING,,ACTIVE,397.0,False,2,False
MCH8455,MCH8455,Chauhan-Raju,5311,mcc_field,False,Department Stores,DEPT_STORE,Private Limited,Pune,Maharashtra,False,2023-03-29 00:00:00,False,ACCOUNT_NUMBER,8676,ACTIVE,1832.78,False,1,True
MCH8456,MCH8456,Srinivasan and Sons,5411,mcc_field,False,Grocery,kirana,Individual,Jalandhar,Punjab,False,2023-03-04 13:45:00,False,MASKED,9275,ACTIVE,3454.0,False,1,True
MCH8460,MCH8460,Luthra Plc,5311,inferred_from_category,False,Department Stores,DEPT_STORE,Private Limited,Jaipur,Rajasthan,False,2023-03-10 19:52:37,False,MASKED,0930,ACTIVE,2927.81,False,1,True
MCH8464,MCH-8464,"Kapadia, Sarin and Bhargava",5411,mcc_field,False,Grocery,Grocery,Sole Proprietor,Ludhiana,Punjab,False,2024-07-19 17:44:00,False,MISSING,,ACTIVE,1536.1,False,1,True
MCH8466,MCH8466,Dani Plc,5999,mcc_field,False,Misc Retail,Retail Other,Sole Proprietor,Lucknow,Uttar Pradesh,False,2024-11-20 00:00:00,False,ACCOUNT_NUMBER,7189,ACTIVE,1946.42,False,1,True
MCH8467,MCH8467,Gara-Sarkar,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Individual,Pune,Maharashtra,False,2025-12-03 17:00:00,False,MISSING,,ACTIVE,826.0,False,2,True
MCH8467,MCH8467,"Tara, Nagi and Keer",5411,inferred_from_category,False,Grocery,Grocery Stores,Sole Proprietor,Chennai,Tamil Nadu,False,2024-08-06 00:00:00,False,VIRTUAL_ACCOUNT,0896,INACTIVE,3292.09,False,2,False
MCH8470,mch8470,Munshi-Reddy,4131,inferred_from_category,False,Transportation,transprt,Sole Proprietor,Pune,Maharashtra,False,2025-12-29 00:00:00,False,MISSING,,ACTIVE,1203.0,False,2,True
MCH8470,MCH8470,"Garg, Suri and Sagar",5699,mcc_field,False,Apparel,Fashion,Individual,Ludhiana,Punjab,False,2023-11-19 00:00:00,False,MISSING,,ACTIVE,,False,2,False
MCH8472,MCH8472,Guha-Sandhu,4814,mcc_field,False,Telecom,phone service,Partnership,Amritsar,Punjab,False,,False,MISSING,,ACTIVE,1828.57,False,1,True
MCH8473,mch8473,"Tella, Dara and Krish",4814,mcc_field,False,Telecom,phone service,Private Limited,Mumbai,Maharashtra,False,2025-06-21 06:51:14,False,MISSING,,ACTIVE,320.84,False,1,True
MCH8475,MCH8475,"Karpe, Iyer and Gole",5942,mcc_field,False,Books & Stationery,Stationery,Private Limited,Bengaluru,Karnataka,False,2025-04-20 00:00:00,False,MISSING,,ACTIVE,2426.04,False,1,True
MCH8480,MCH8480,Doshi-Sarin,4131,mcc_field,False,Transportation,Transportation,Individual,Pune,Maharashtra,False,2023-07-02 00:00:00,False,MISSING,,ACTIVE,1310.85,True,1,True
MCH8481,MCH8481,"Dixit,geraand Gara",4131,mcc_field,False,Transportation,Bus/Taxi,Sole Proprietor,Jaipur,Rajasthan,False,,False,VIRTUAL_ACCOUNT,7969,ACTIVE,1730.88,False,1,True
MCH8484,MCH8484,"Grover, Swamy and Johal",5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Private Limited,Kolkata,West Bengal,False,2023-08-17 22:00:16,False,MISSING,,SUSPENDED,1273.08,False,1,True
MCH8489,MCH8489,Mand and Sons,7011,mcc_field,False,Hotels & Lodging,Hotel,Individual,Pune,Maharashtra,False,2025-08-24 00:00:00,False,MASKED,8251,ACTIVE,2744.11,False,2,True
MCH8489,MCH8489,"Nadkarni, Murty and Chad",5912,mcc_field,False,Pharmacy,Medical,Partnership,Ludhiana,Punjab,False,2023-11-29 00:00:00,False,MISSING,,ACTIVE,713.56,False,2,False
MCH8490,MCH8490,Sekhon-Chadha,5699,mcc_field,False,Apparel,garments,Sole Proprietor,Delhi,Delhi,False,2024-06-28 00:00:00,False,MASKED,6195,CLOSED,694.05,True,1,True
MCH8492,MCH8492,Narayan Group,4814,mcc_field,False,Telecom,TELECOM,Individual,Kolkata,West Bengal,False,,False,MASKED,3928,INACTIVE,,False,1,True
MCH8493,MCH8493,Buch Inc,5912,mcc_field,False,Pharmacy,MEDICAL_STORE,Individual,Chennai,Tamil Nadu,False,2025-01-17 02:45:11,False,VIRTUAL_ACCOUNT,2495,ACTIVE,2394.24,False,1,True
MCH8496,MCH8496,Sandhu Plc,5942,mcc_field,False,Books & Stationery,Book Store,Partnership,Hyderabad,Telangana,False,2025-01-10 19:16:00,False,VIRTUAL_ACCOUNT,1870,INACTIVE,,False,1,True
MCH8497,MCH8497,"Pandey, Dutta and Thakkar",5812,mcc_field,False,Restaurants,eating place,Private Limited,Delhi,Delhi,False,2025-09-18 03:34:00,False,ACCOUNT_NUMBER,5023,ACTIVE,802.0,False,1,True
