txn_id,timestamp,has_time,timestamp_out_of_window,user_id,merchant_id,amount,amount_was_negative,amount_invalid,utr,utr_status,status,status_raw,mcc,mcc_source,merchant_category,mcc_conflicts_master,user_in_kyc,merchant_in_master,utr_duplicated,txn_date,txn_hour,kyc_status,risk_segment,chargeback_count,disputed_amount,is_disputed
TXN00001804,2026-03-10 01:37:41,True,False,USR13454,MCH4022,7420.42,False,False,UTR9914600080,VALID,FAILED,F,4131,txn_field,Transportation,True,False,True,False,2026-03-10,1,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00008877,2026-01-24 08:04:52,True,False,USR99625,MCH7486,2381.16,False,False,UTR8986556303,VALID,SUCCESS,Success,,unknown,Unknown,False,True,False,False,2026-01-24,8,VERIFIED,LOW,0,,False
TXN00003885,2026-02-22 15:16:13,True,False,USR60969,MCH7027,22155.68,False,False,UTR5123252977,VALID,SUCCESS,COMPLETED,5411,txn_field,Grocery,True,True,True,False,2026-02-22,15,VERIFIED,LOW,0,,False
TXN00009718,2026-03-29 16:44:20,True,False,USR16257,MCH6109,6803.8,False,False,UTR7164377932,VALID,SUCCESS,Success,5411,txn_field,Grocery,True,True,True,False,2026-03-29,16,VERIFIED,UNKNOWN,0,,False
TXN00003604,2026-02-06 15:37:48,True,False,USR93275,MCH5866,6973.29,False,False,UTR5860295905,VALID,FAILED,Fail,5411,txn_field,Grocery,False,True,False,False,2026-02-06,15,VERIFIED,LOW,0,,False
TXN00009400,2026-01-04 00:00:00,False,False,USR99610,MCH1657,574.02,False,False,UTR7093732869,VALID,SUCCESS,SUCCESS,5699,merchant_master,Apparel,False,False,True,False,2026-01-04,,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00015258,2026-02-16 20:10:14,True,False,USR86156,MCH4170,4527.59,False,False,UTR0479529492,VALID,SUCCESS,SUCCESS,4131,txn_field,Transportation,True,True,True,False,2026-02-16,20,VERIFIED,LOW,0,,False
TXN00008001,2026-01-06 00:00:00,False,False,USR82487,MCH6546,18009.5,False,False,UTR5039089790,VALID,SUCCESS,S,5411,txn_field,Grocery,False,True,False,False,2026-01-06,,VERIFIED,HIGH,0,,False
TXN00002891,2026-03-20 00:40:03,True,False,USR80295,MCH4477,8311.0,False,False,UTR4232829434,VALID,SUCCESS,Success,4131,txn_field,Transportation,True,False,True,False,2026-03-20,0,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00006269,2026-01-10 19:18:00,True,False,USR61534,MCH9491,7583.61,False,False,UTR0748577346,VALID,SUCCESS,COMPLETED,5912,txn_field,Pharmacy,False,False,False,False,2026-01-10,19,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00015438,2026-01-29 11:39:50,True,False,USR49656,MCH7656,884.62,False,False,UTR5196695180,VALID,SUCCESS,Success,5411,txn_field,Grocery,False,False,False,False,2026-01-29,11,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00018328,2026-01-28 00:34:46,True,False,USR48240,MCH1867,4303.69,False,False,UTR0840574767,VALID,SUCCESS,Success,5812,txn_field,Restaurants,False,False,False,False,2026-01-28,0,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00007134,2026-03-04 05:15:43,True,False,USR40926,MCH9291,4062.96,False,False,UTR7954239706,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,True,False,True,False,2026-03-04,5,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00008650,2026-01-22 13:29:49,True,False,USR16081,MCH6142,5351.0,False,False,UTR2390989755,VALID,SUCCESS,TXN_SUCCESS,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-01-22,13,NO_KYC_RECORD,NO_KYC_RECORD,1,1166.57,True
TXN00001910,2026-01-02 10:37:37,True,False,USR80728,MCH6112,3730.71,False,False,UTR5273897726,VALID,SUCCESS,TXN_SUCCESS,5812,txn_field,Restaurants,True,False,True,False,2026-01-02,10,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00007813,2026-01-21 11:05:19,True,False,USR72224,MCH5418,2593.84,False,False,UTR6981056185,VALID,FAILED,Declined,7011,txn_field,Hotels & Lodging,False,True,False,False,2026-01-21,11,VERIFIED,LOW,0,,False
TXN00018033,2026-01-27 06:42:15,True,False,USR49836,MCH1411,17515.67,False,False,UTR5329740389,VALID,SUCCESS,Success,,unknown,Unknown,False,False,False,False,2026-01-27,6,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00011995,2026-01-06 00:00:00,False,False,USR33292,MCH5132,24441.03,False,False,UTR1841124939,VALID,SUCCESS,COMPLETED,4131,txn_field,Transportation,False,False,False,False,2026-01-06,,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00007921,2026-03-05 00:35:05,True,False,USR40480,MCH4565,16199.45,False,False,UTR7346119504,VALID,SUCCESS,COMPLETED,5812,txn_field,Restaurants,False,False,False,False,2026-03-05,0,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00011265,2026-03-18 02:55:18,True,False,USR59507,MCH8986,18171.1,False,False,UTR3409941901,VALID,SUCCESS,SUCCESS,5912,txn_field,Pharmacy,False,False,False,False,2026-03-18,2,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00011811,2026-02-17 04:05:37,True,False,USR42105,MCH7401,24137.0,False,False,UTR6129263416,VALID,SUCCESS,S,,unknown,Unknown,False,False,False,False,2026-02-17,4,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00002678,2026-02-15 02:38:59,True,False,USR64038,MCH5600,1461.72,False,False,UTR7616934013,VALID,SUCCESS,TXN_SUCCESS,,unknown,Unknown,False,True,False,False,2026-02-15,2,REJECTED,LOW,0,,False
TXN00009552,2026-01-11 06:49:39,True,False,USR22018,MCH8244,23657.15,False,False,UTR9200930032,VALID,SUCCESS,S,,unknown,Unknown,False,False,False,False,2026-01-11,6,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00018891,2026-01-27 20:09:54,True,False,USR65258,MCH7441,7659.54,False,False,UTR9557436218,VALID,SUCCESS,S,5411,txn_field,Grocery,False,False,False,False,2026-01-27,20,NO_KYC_RECORD,NO_KYC_RECORD,1,2154.46,True
TXN00004582,2026-03-18 04:49:53,True,False,USR25917,MCH8117,7591.6,False,False,UTR2798281171,VALID,SUCCESS,Success,5411,txn_field,Grocery,False,False,False,False,2026-03-18,4,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00016793,2026-01-25 20:35:04,True,False,USR21404,MCH7387,24231.21,False,False,UTR5713388649,VALID,SUCCESS,SUCCESS,4131,txn_field,Transportation,True,False,True,False,2026-01-25,20,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00013222,2026-03-25 16:32:44,True,False,USR94268,MCH7885,24548.13,False,False,UTR2903684467,VALID,SUCCESS,TXN_SUCCESS,4131,txn_field,Transportation,True,False,True,False,2026-03-25,16,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00005913,2026-03-08 21:08:17,True,False,USR45405,MCH3604,17763.44,False,False,UTR2127140970,VALID,SUCCESS,COMPLETED,5411,txn_field,Grocery,True,False,True,False,2026-03-08,21,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00010422,2026-03-28 02:39:43,True,False,USR24948,MCH6679,11211.18,False,False,UTR8867132237,VALID,SUCCESS,S,4131,txn_field,Transportation,False,True,False,False,2026-03-28,2,VERIFIED,MEDIUM,1,2144.03,True
TXN00006202,2026-02-12 02:30:47,True,False,USR46031,MCH4352,10069.13,False,False,UTR4591055826,VALID,SUCCESS,COMPLETED,4131,txn_field,Transportation,True,False,True,False,2026-02-12,2,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00009715,2026-01-14 11:41:58,True,False,USR32457,MCH8119,12023.04,False,False,UTR6101467075,VALID,FAILED,F,7011,txn_field,Hotels & Lodging,True,True,True,False,2026-01-14,11,VERIFIED,LOW,2,2683.75,True
TXN00000769,2026-01-03 08:54:55,True,False,USR69031,MCH1410,8558.62,False,False,UTR7242788476,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,False,False,False,False,2026-01-03,8,NO_KYC_RECORD,NO_KYC_RECORD,1,509.24,True
TXN00004667,2026-02-04 18:43:10,True,False,USR82559,MCH7413,2643.98,False,False,UTR2406956099,VALID,SUCCESS,S,5912,txn_field,Pharmacy,True,True,True,False,2026-02-04,18,VERIFIED,LOW,0,,False
TXN00013394,2026-02-14 15:24:36,True,False,USR89813,MCH2802,22225.9,False,False,UTR7688922510,VALID,SUCCESS,Success,5812,txn_field,Restaurants,False,False,False,False,2026-02-14,15,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00013143,2026-02-13 14:25:11,True,False,USR35454,MCH9011,9557.05,False,False,,MISSING,SUCCESS,SUCCESS,5912,txn_field,Pharmacy,False,False,False,False,2026-02-13,14,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00003133,2026-01-15 00:10:02,True,False,USR24058,MCH9977,23318.44,False,False,,MISSING,SUCCESS,S,7011,txn_field,Hotels & Lodging,True,False,True,False,2026-01-15,0,NO_KYC_RECORD,NO_KYC_RECORD,1,3287.47,True
TXN00016058,2026-02-24 09:42:03,True,False,USR23273,MCH8101,24918.19,False,False,,MISSING,SUCCESS,Success,5411,txn_field,Grocery,True,False,True,False,2026-02-24,9,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00013886,2026-03-03 18:19:13,True,False,USR25914,MCH2697,22975.29,False,False,UTR3708419242,VALID,SUCCESS,S,5812,txn_field,Restaurants,True,True,True,False,2026-03-03,18,VERIFIED,LOW,0,,False
TXN00012341,2026-01-28 00:00:00,False,False,USR42231,MCH6893,16496.69,False,False,UTR3709024281,VALID,FAILED,Declined,5411,txn_field,Grocery,False,True,False,False,2026-01-28,,VERIFIED,LOW,0,,False
TXN00005021,2026-03-31 08:16:59,True,False,USR27789,MCH3157,16676.52,False,False,UTR7422731850,VALID,SUCCESS,TXN_SUCCESS,5812,txn_field,Restaurants,False,False,False,False,2026-03-31,8,NO_KYC_RECORD,NO_KYC_RECORD,1,7640.62,True
TXN00011007,2026-01-02 04:24:23,True,False,USR99621,MCH6496,16040.84,False,False,UTR1328501935,VALID,SUCCESS,COMPLETED,,unknown,Unknown,False,True,False,False,2026-01-02,4,VERIFIED,LOW,0,,False
TXN00016661,2026-01-09 06:09:21,True,False,USR45830,MCH2349,18865.94,False,False,UTR2085581532,VALID,SUCCESS,SUCCESS,,unknown,Unknown,False,False,False,False,2026-01-09,6,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00018454,2026-02-23 01:37:32,True,False,USR35755,MCH9337,1570.23,False,False,UTR0286329588,VALID,SUCCESS,COMPLETED,,unknown,Unknown,False,True,False,False,2026-02-23,1,VERIFIED,MEDIUM,0,,False
TXN00004575,2026-03-11 00:10:36,True,False,USR41398,MCH2322,19002.54,False,False,UTR2296523841,VALID,SUCCESS,COMPLETED,5812,txn_field,Restaurants,False,True,False,False,2026-03-11,0,VERIFIED,MEDIUM,0,,False
TXN00000245,2026-01-30 20:33:35,True,False,USR96954,MCH7539,396.26,False,False,UTR2054734690,VALID,SUCCESS,COMPLETED,5912,txn_field,Pharmacy,True,True,True,False,2026-01-30,20,IN_REVIEW,LOW,0,,False
TXN00006461,2026-03-06 10:33:28,True,False,USR47753,MCH6186,6638.06,False,False,UTR6961762262,VALID,SUCCESS,Success,5812,txn_field,Restaurants,False,False,False,False,2026-03-06,10,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00003782,2026-03-07 04:35:35,True,False,USR89123,MCH5143,8176.6,True,False,UTR3514838004,VALID,SUCCESS,Success,,unknown,Unknown,False,False,False,False,2026-03-07,4,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00013727,2026-01-30 23:15:48,True,False,USR92603,MCH7518,24761.74,False,False,UTR5953659253,VALID,SUCCESS,Success,,unknown,Unknown,False,True,False,False,2026-01-30,23,VERIFIED,MEDIUM,0,,False
TXN00015990,2026-01-02 07:50:01,True,False,USR64598,MCH6606,13304.23,False,False,UTR2781263405,VALID,SUCCESS,COMPLETED,5411,txn_field,Grocery,False,False,False,False,2026-01-02,7,NO_KYC_RECORD,NO_KYC_RECORD,1,1640.31,True
TXN00003335,2026-01-23 14:32:54,True,False,USR35035,MCH5447,22261.33,False,False,UTR3942513928,VALID,PENDING,Initiated,5411,txn_field,Grocery,False,True,True,False,2026-01-23,14,VERIFIED,HIGH,1,1426.02,True
TXN00003038,2026-02-15 06:57:35,True,False,USR15259,MCH5466,24509.41,False,False,UTR7730259102,VALID,SUCCESS,COMPLETED,7011,txn_field,Hotels & Lodging,False,True,False,False,2026-02-15,6,VERIFIED,MEDIUM,0,,False
TXN00015513,2026-02-10 17:56:25,True,False,USR60995,MCH7724,22350.52,False,False,UTR2416573920,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,False,True,True,False,2026-02-10,17,VERIFIED,LOW,0,,False
TXN00002198,2026-01-02 19:40:15,True,False,USR52910,MCH3282,21615.44,False,False,UTR0707642579,VALID,SUCCESS,TXN_SUCCESS,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-01-02,19,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00013195,2026-02-18 19:13:59,True,False,USR46881,MCH1955,13971.45,False,False,UTR5223860118,VALID,SUCCESS,Success,5411,txn_field,Grocery,True,False,True,False,2026-02-18,19,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00010748,2026-03-15 00:55:58,True,False,USR90121,MCH5699,21695.01,False,False,UTR1347006533,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,False,True,False,False,2026-03-15,0,VERIFIED,LOW,0,,False
TXN00015388,2026-03-11 07:09:21,True,False,USR89102,MCH2315,6301.09,False,False,UTR3759792163,VALID,SUCCESS,Success,,unknown,Unknown,False,False,False,False,2026-03-11,7,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00003567,2026-01-03 02:43:43,True,False,USR97435,MCH3788,14361.45,False,False,UTR6152477562,VALID,PENDING,PENDING,4131,txn_field,Transportation,False,True,True,False,2026-01-03,2,VERIFIED,HIGH,0,,False
TXN00013710,2026-01-06 20:57:16,True,False,USR41471,MCH6902,19916.56,False,False,UTR5308681856,VALID,FAILED,Fail,4131,txn_field,Transportation,False,False,False,False,2026-01-06,20,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00013590,2026-02-11 22:30:50,True,False,USR83585,MCH1200,5936.0,False,False,UTR4338482046,VALID,SUCCESS,Success,5411,txn_field,Grocery,True,False,True,False,2026-02-11,22,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00014673,2026-02-11 11:54:28,True,False,USR13860,MCH4029,2722.99,False,False,UTR0439117705,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,False,False,True,False,2026-02-11,11,NO_KYC_RECORD,NO_KYC_RECORD,1,749.06,True
TXN00009356,2026-03-30 22:48:52,True,False,USR30023,MCH4198,19705.09,False,False,UTR5697731982,VALID,FAILED,F,5411,txn_field,Grocery,False,False,False,False,2026-03-30,22,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00015425,2026-01-29 23:44:13,True,False,USR19784,MCH6061,23376.75,False,False,UTR3263862664,VALID,FAILED,Declined,5411,txn_field,Grocery,False,True,True,False,2026-01-29,23,REJECTED,LOW,0,,False
TXN00003117,2026-02-23 09:15:35,True,False,USR75482,MCH8960,18470.69,False,False,UTR6541929783,VALID,SUCCESS,COMPLETED,5912,txn_field,Pharmacy,False,False,False,False,2026-02-23,9,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00002057,2026-01-16 00:32:50,True,False,USR78136,MCH3788,11563.0,False,False,UTR8687922896,VALID,SUCCESS,Success,5912,txn_field,Pharmacy,True,True,True,False,2026-01-16,0,VERIFIED,MEDIUM,0,,False
TXN00000756,2026-03-03 10:51:32,True,False,USR44669,MCH5040,19852.69,False,False,UTR7774076310,VALID,SUCCESS,S,7011,txn_field,Hotels & Lodging,True,True,True,False,2026-03-03,10,VERIFIED,HIGH,0,,False
TXN00006430,2026-01-05 11:07:23,True,False,USR27937,MCH1025,14774.21,False,False,UTR3442383644,VALID,SUCCESS,TXN_SUCCESS,,unknown,Unknown,False,False,False,False,2026-01-05,11,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00008879,2026-01-15 19:55:52,True,False,USR95427,MCH6881,9345.42,False,False,UTR0748224664,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,False,False,False,False,2026-01-15,19,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00014627,2026-01-20 20:13:27,True,False,USR22310,MCH8477,8325.77,False,False,UTR6422811161,VALID,SUCCESS,S,5812,txn_field,Restaurants,False,True,False,False,2026-01-20,20,VERIFIED,LOW,1,4363.55,True
TXN00006748,2026-03-26 06:40:08,True,False,USR61687,MCH8604,1861.13,False,False,UTR1719472012,VALID,PENDING,Pending,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-03-26,6,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00007279,2026-03-05 10:23:04,True,False,USR76433,MCH4784,18962.04,False,False,UTR4837572997,VALID,FAILED,FAILED,5411,txn_field,Grocery,False,False,False,False,2026-03-05,10,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00017759,2026-01-19 19:53:36,True,False,USR66241,MCH1481,3003.26,False,False,UTR1311106449,VALID,SUCCESS,COMPLETED,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-01-19,19,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00015184,2026-02-18 01:29:35,True,False,USR50948,MCH2376,12851.3,False,False,UTR8782016628,VALID,SUCCESS,COMPLETED,5411,txn_field,Grocery,True,False,True,False,2026-02-18,1,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00010992,2026-02-28 13:29:32,True,False,USR86786,MCH2307,15369.92,False,False,UTR6327905832,VALID,PENDING,Initiated,5912,txn_field,Pharmacy,False,True,False,False,2026-02-28,13,VERIFIED,LOW,0,,False
TXN00017712,2026-01-30 19:42:13,True,False,USR40775,MCH8504,18364.97,False,False,UTR3473189837,VALID,SUCCESS,COMPLETED,7011,txn_field,Hotels & Lodging,True,True,True,False,2026-01-30,19,VERIFIED,LOW,0,,False
TXN00003664,2026-03-07 05:55:42,True,False,USR51032,MCH1625,882.44,True,False,UTR6069684045,VALID,PENDING,PROCESSING,5411,txn_field,Grocery,True,False,True,False,2026-03-07,5,NO_KYC_RECORD,NO_KYC_RECORD,1,1000.95,True
TXN00016279,2026-03-04 13:45:07,True,False,USR73656,MCH6363,4422.0,False,False,UTR1659381556,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,False,True,False,False,2026-03-04,13,VERIFIED,LOW,0,,False
TXN00018361,2026-02-09 04:51:40,True,False,USR48378,MCH7808,314.09,False,False,UTR1455308060,VALID,SUCCESS,Success,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-02-09,4,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00018894,2026-02-23 12:58:00,True,False,USR20077,MCH6050,13559.47,False,False,UTR0433036159,VALID,SUCCESS,Success,4131,txn_field,Transportation,True,True,True,False,2026-02-23,12,VERIFIED,LOW,0,,False
TXN00005063,2026-01-31 03:58:41,True,False,USR86399,MCH3022,12564.27,False,False,UTR8158239410,VALID,SUCCESS,SUCCESS,5912,txn_field,Pharmacy,False,False,False,False,2026-01-31,3,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00013873,2026-03-27 16:53:38,True,False,USR72581,MCH2751,16083.03,False,False,UTR9637171963,VALID,SUCCESS,COMPLETED,4131,txn_field,Transportation,False,False,False,False,2026-03-27,16,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00007488,2026-01-12 10:33:37,True,False,USR18563,MCH7002,24035.83,False,False,UTR1072833069,VALID,SUCCESS,S,,unknown,Unknown,False,True,False,False,2026-01-12,10,VERIFIED,UNKNOWN,1,384.26,True
TXN00012737,2026-03-16 16:46:16,True,False,USR55848,MCH9531,5834.0,False,False,UTR8430394291,VALID,SUCCESS,S,5411,txn_field,Grocery,False,True,True,False,2026-03-16,16,VERIFIED,LOW,0,,False
TXN00008439,2026-02-05 19:59:32,True,False,USR60842,MCH8875,16021.35,False,False,UTR8298074058,VALID,SUCCESS,S,7011,txn_field,Hotels & Lodging,False,False,False,False,2026-02-05,19,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00002037,2026-03-07 01:14:38,True,False,USR68711,MCH8967,2861.0,False,False,UTR0475786638,VALID,SUCCESS,S,4814,merchant_master,Telecom,False,False,True,False,2026-03-07,1,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00016317,2026-03-09 04:34:22,True,False,USR49200,MCH1228,10748.0,False,False,,MISSING,SUCCESS,COMPLETED,4131,txn_field,Transportation,False,True,False,False,2026-03-09,4,VERIFIED,UNKNOWN,0,,False
TXN00014821,2026-01-11 14:37:37,True,False,USR54490,MCH5805,8388.0,False,False,UTR1025834174,VALID,SUCCESS,COMPLETED,4131,txn_field,Transportation,False,True,True,False,2026-01-11,14,VERIFIED,MEDIUM,0,,False
TXN00001291,2026-03-18 19:44:27,True,False,USR57237,MCH1307,9929.11,False,False,UTR7762082282,VALID,PENDING,PENDING,,unknown,Unknown,False,True,False,False,2026-03-18,19,VERIFIED,LOW,1,1404.87,True
TXN00019282,2026-03-22 19:52:33,True,False,USR90123,MCH8550,24137.62,False,False,,MISSING,SUCCESS,Success,4814,merchant_master,Telecom,False,False,True,False,2026-03-22,19,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00007896,2026-03-23 00:00:00,False,False,USR80630,MCH5149,21220.7,False,False,UTR4451821106,VALID,SUCCESS,COMPLETED,5411,txn_field,Grocery,False,False,False,False,2026-03-23,,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00007303,2026-02-12 17:02:17,True,False,USR62852,MCH5874,6874.88,False,False,UTR0495893061,VALID,PENDING,Pending,4814,merchant_master,Telecom,False,False,True,False,2026-02-12,17,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00000289,2026-01-22 19:34:57,True,False,USR60800,MCH1321,7170.67,True,False,UTR7976699045,VALID,SUCCESS,S,7011,merchant_master,Hotels & Lodging,False,True,True,False,2026-01-22,19,VERIFIED,LOW,0,,False
TXN00012148,2026-02-27 23:34:02,True,False,USR12396,MCH8614,382.61,False,False,UTR2243145308,VALID,SUCCESS,Success,5411,txn_field,Grocery,True,False,True,False,2026-02-27,23,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00001602,2026-02-01 11:50:51,True,False,USR67445,MCH6787,8091.06,False,False,UTR5426356505,VALID,FAILED,Fail,5912,txn_field,Pharmacy,False,False,False,False,2026-02-01,11,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00002391,2026-01-15 14:23:42,True,False,USR28524,MCH4407,9370.08,False,False,,MISSING,SUCCESS,S,5912,txn_field,Pharmacy,False,False,False,False,2026-01-15,14,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00016233,2026-03-25 17:25:34,True,False,USR87373,MCH3894,17990.04,False,False,UTR9675088993,VALID,SUCCESS,Success,5411,txn_field,Grocery,False,False,False,False,2026-03-25,17,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00008309,2026-01-03 01:45:20,True,False,USR83632,MCH4097,10467.05,False,False,,MISSING,SUCCESS,SUCCESS,7011,txn_field,Hotels & Lodging,True,False,True,False,2026-01-03,1,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00012454,2026-02-11 06:07:12,True,False,USR98007,MCH8252,20423.34,False,False,UTR8024580133,VALID,SUCCESS,TXN_SUCCESS,4131,txn_field,Transportation,False,False,False,False,2026-02-11,6,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00002542,2026-01-22 13:23:09,True,False,USR31873,MCH6876,19155.24,False,False,UTR1644317358,VALID,SUCCESS,Success,,unknown,Unknown,False,True,False,False,2026-01-22,13,VERIFIED,MEDIUM,0,,False
TXN00009551,2026-01-05 00:00:00,False,False,USR88986,MCH9210,2900.72,False,False,UTR4214052137,VALID,SUCCESS,S,5812,txn_field,Restaurants,False,False,False,False,2026-01-05,,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00007367,2026-01-09 07:48:30,True,False,USR15920,MCH3200,12336.25,True,False,UTR5611305964,VALID,SUCCESS,S,5411,txn_field,Grocery,False,True,False,False,2026-01-09,7,PENDING,LOW,0,,False
TXN00019600,2026-01-02 10:21:03,True,False,USR20310,MCH4685,17337.99,False,False,UTR3630727908,VALID,FAILED,F,7011,txn_field,Hotels & Lodging,True,True,True,False,2026-01-02,10,VERIFIED,LOW,0,,False
TXN00012563,2026-02-22 06:59:17,True,False,USR98057,MCH8685,16957.78,False,False,UTR4963197669,VALID,PENDING,PENDING,,unknown,Unknown,False,False,False,False,2026-02-22,6,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00003609,2026-03-26 21:51:28,True,False,USR47699,MCH9183,23178.82,False,False,UTR6748377482,VALID,SUCCESS,S,5411,txn_field,Grocery,False,False,False,False,2026-03-26,21,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00010063,2026-02-14 18:27:39,True,False,USR39561,MCH5188,14584.0,False,False,UTR0416873405,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,True,False,True,False,2026-02-14,18,NO_KYC_RECORD,NO_KYC_RECORD,2,1823.5,True
TXN00015441,2026-02-13 04:44:21,True,False,USR56813,MCH2914,21559.01,False,False,UTR3158781113,VALID,SUCCESS,COMPLETED,4131,txn_field,Transportation,True,False,True,False,2026-02-13,4,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00017649,2026-01-09 00:55:28,True,False,USR28610,MCH3107,8696.02,False,False,UTR6781285013,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,True,False,True,False,2026-01-09,0,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00011442,2026-03-12 00:00:00,False,False,USR82199,MCH6005,13629.76,False,False,UTR1138113065,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,False,False,False,False,2026-03-12,,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00011003,2026-02-11 12:28:28,True,False,USR85686,MCH1288,14785.0,False,False,UTR8196150144,VALID,SUCCESS,TXN_SUCCESS,5411,txn_field,Grocery,True,False,True,False,2026-02-11,12,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
TXN00016034,2026-02-23 01:37:17,True,False,USR30532,MCH5855,10451.29,False,False,UTR7052436360,VALID,FAILED,Fail,5411,txn_field,Grocery,True,True,True,False,2026-02-23,1,VERIFIED,MEDIUM,0,,False
TXN00014295,2026-01-07 11:31:28,True,False,USR54427,MCH5067,19507.87,False,False,UTR0521237949,VALID,SUCCESS,SUCCESS,5411,txn_field,Grocery,True,True,True,False,2026-01-07,11,VERIFIED,MEDIUM,1,3265.64,True
TXN00005445,2026-02-08 09:48:16,True,False,USR58283,MCH9533,1825.91,False,False,UTR2050006393,VALID,PENDING,Pending,4131,txn_field,Transportation,False,True,False,False,2026-02-08,9,VERIFIED,LOW,0,,False
TXN00018615,2026-02-23 15:24:32,True,False,USR49837,MCH7338,19357.81,False,False,UTR1735488748,VALID,FAILED,Fail,5912,merchant_master,Pharmacy,False,False,True,False,2026-02-23,15,NO_KYC_RECORD,NO_KYC_RECORD,0,,False
