complaint_id,txn_id,link_status,reported_user_id,reported_merchant_id,user_id,merchant_id,user_mismatch,merchant_mismatch,disputed_amount_imputed,disputed_amount,disputed_amount_was_negative,txn_amount,dispute_exceeds_txn,linked_txn_timestamp,transaction_timestamp,complaint_txn_ts_differs,reported_timestamp,bank_response_timestamp,reported_before_txn,reporting_delay_days,response_before_report,bank_response_days,reason_code_raw,reason_category,is_fraud_reason,complaint_text_note,complaint_text,severity,resolution_status,is_open,channel,txn_status,merchant_category,kyc_status,risk_segment
CBK0001124,TXN00018122,LINKED,USR11419,MCH9594,USR32572,MCH5118,True,True,False,5694.69,False,24316.0,False,2026-01-24 13:24:19,2026-01-24 13:24:19,False,2026-05-03 00:00:00,2026-05-27 02:01:00,False,98.44,False,24.08,DUP_DEBIT,DUPLICATE_DEBIT,False,,Complaint received after multiple failed attempts.,MEDIUM,PENDING_BANK,True,App,SUCCESS,Unknown,VERIFIED,LOW
CBK0001317,TXN00016188,LINKED,USR28015,MCH2822,USR84407,MCH5177,True,True,False,1305.41,False,22739.37,False,2026-03-26 06:32:40,2026-01-23 00:00:00,True,2026-01-30 11:51:00,2026-02-02 00:00:00,False,7.49,False,2.51,merchant service issue,SERVICE_NOT_PROVIDED,False,,User claims account was compromised before transaction.,HIGH,PENDING_BANK,True,Call Center,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002614,TXN00006336,LINKED,USR70866,MCH8906,USR12048,MCH9122,True,True,False,846.13,False,18621.32,False,2026-01-26 15:27:21,2026-02-14 00:00:00,True,2026-02-18 05:26:57,2026-02-22 00:00:00,False,4.23,False,3.77,Wrong Amount,WRONG_AMOUNT,False,,User reports money deducted but merchant denies receiving payment.,MEDIUM,OPEN,True,Chatbot,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002164,TXN00001135,LINKED,USR53527,MCH5076,USR63841,MCH3252,True,True,False,2731.02,False,17084.64,False,2026-03-09 03:58:51,2026-02-07 00:00:00,True,2026-02-22 00:00:00,,False,15.0,False,,Account Takeover,ACCOUNT_TAKEOVER,True,,Payment made to unknown merchant as per customer statement.,HIGH,CLOSED,False,Chatbot,SUCCESS,Apparel,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001777,TXN00006951,LINKED,USR81327,MCH9661,USR26578,MCH5466,True,True,False,3359.61,False,18820.65,False,2026-03-04 18:35:48,2026-02-02 07:12:00,True,2026-02-05 07:12:00,2026-03-06 07:12:00,False,3.0,False,29.0,Account Takeover,ACCOUNT_TAKEOVER,True,,Customer says transaction was not authorized.,MEDIUM,REJECTED,False,IVR,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000616,TXN00006990,LINKED,USR38951,MCH8779,USR65727,MCH1615,True,True,False,1208.16,False,786.39,True,2026-03-02 00:51:30,2026-03-10 00:00:00,True,2026-03-09 11:42:44,2026-03-28 11:42:00,False,0.0,False,19.0,amount mismatch,WRONG_AMOUNT,False,,User says UPI PIN was not entered by them.,MEDIUM,REJECTED,False,App,FAILED,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000385,TXN00014076,LINKED,USR11828,MCH8154,USR66525,MCH8227,True,True,False,1915.56,False,15813.7,False,2026-02-20 01:57:36,2026-01-23 13:23:28,True,2026-01-26 22:23:00,2026-02-08 00:00:00,False,3.37,False,12.07,extra amount deducted,WRONG_AMOUNT,False,,Complaint received after multiple failed attempts.,LOW,OPEN,True,IVR,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002097,TXN00065627,TXN_NOT_FOUND,USR14083,MCH5177,USR14083,MCH5177,False,False,False,3428.7,True,,False,,,False,2026-02-13 00:00:00,2026-03-14 08:43:00,False,,False,29.36,Customer Dispute,GENERAL_DISPUTE,False,,Complaint received after multiple failed attempts.,HIGH,REJECTED,False,Chatbot,,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001900,TXN00012829,LINKED,USR86138,MCH3815,USR35221,MCH1971,True,True,False,4506.23,False,9393.68,False,2026-01-23 03:42:09,2026-03-20 18:15:11,True,2026-04-05 07:15:11,2026-05-05 07:15:11,False,15.54,False,30.0,Duplicate Debit,DUPLICATE_DEBIT,False,,User reports money deducted but merchant denies receiving payment.,HIGH,RESOLVED,False,Chatbot,SUCCESS,Grocery,VERIFIED,LOW
CBK0001029,TXN00007595,LINKED,USR85146,MCH5954,USR85025,MCH4045,True,True,False,1638.0,False,2947.76,False,2026-01-02 00:57:25,2026-01-02 00:57:25,False,2026-04-03 06:18:10,,False,91.22,False,,double debit,DUPLICATE_DEBIT,False,,User claims account was compromised before transaction.,MEDIUM,OPEN,True,Chatbot,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001052,TXN00015908,LINKED,USR77900,MCH5264,USR39861,MCH2256,True,True,False,540.0,False,3613.29,False,2026-03-10 14:10:23,2026-01-21 00:00:00,True,2026-01-31 09:49:28,,False,10.41,False,,dispute raised,GENERAL_DISPUTE,False,,Customer says amount was debited twice.,MEDIUM,PENDING_BANK,True,Branch,SUCCESS,Pharmacy,VERIFIED,LOW
CBK0000908,TXN00002368,LINKED,USR71714,MCH9717,USR54276,MCH2398,True,True,False,4581.54,False,13970.47,False,2026-03-17 04:38:01,2026-02-22 00:00:00,True,2026-02-23 00:00:00,2026-03-07 19:24:52,False,1.0,False,12.81,item not received,NOT_DELIVERED,False,,Customer complaint text unclear due to poor call center notes.,LOW,IN_PROGRESS,True,Chatbot,SUCCESS,Department Stores,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000272,TXN00011208,LINKED,USR31719,MCH5754,USR10932,MCH7451,True,True,False,729.47,False,5715.99,False,2026-02-24 05:45:39,2026-01-28 00:00:00,True,,2026-02-07 00:00:00,False,,False,,login compromised,ACCOUNT_TAKEOVER,True,,User claims account was compromised before transaction.,HIGH,RESOLVED,False,IVR,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001049,TXN00019810,LINKED,USR21832,MCH3020,USR43962,MCH2872,True,True,False,2801.1,False,12292.04,False,2026-03-22 12:39:38,2026-03-22 12:39:38,False,,2026-04-17 00:00:00,False,,False,,not done by me,UNAUTHORIZED_TXN,True,,Payment made to unknown merchant as per customer statement.,HIGH,RESOLVED,False,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000221,TXN00004354,LINKED,USR82244,MCH2757,USR48489,MCH7830,True,True,False,1370.0,False,23949.07,False,2026-02-13 22:16:42,2026-03-03 18:42:43,True,2026-03-06 00:00:00,2026-03-22 00:00:00,False,2.22,False,16.0,double debit,DUPLICATE_DEBIT,False,,Complaint received after multiple failed attempts.,MEDIUM,IN_PROGRESS,True,IVR,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001615,TXN00001397,LINKED,USR23350,MCH9727,USR38745,MCH5086,True,True,False,2972.0,False,10777.88,False,2026-02-09 05:47:46,2026-02-06 00:00:00,True,2026-02-09 00:00:00,2026-02-20 00:00:00,False,3.0,False,11.0,customer issue,GENERAL_DISPUTE,False,,User claims account was compromised before transaction.,HIGH,IN_PROGRESS,True,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002732,TXN00007712,LINKED,USR86991,MCH7765,USR20372,MCH7979,True,True,False,1151.15,True,9175.13,False,2026-01-25 02:28:55,2026-02-01 00:00:00,True,2026-02-04 17:09:00,2026-02-12 17:09:22,False,3.71,False,8.0,service failed,SERVICE_NOT_PROVIDED,False,,Customer says transaction was not authorized.,MEDIUM,IN_PROGRESS,True,App,SUCCESS,Hotels & Lodging,IN_REVIEW,LOW
CBK0000571,TXN00018357,LINKED,USR74628,MCH4473,USR89905,MCH1012,True,True,False,13142.13,False,3624.26,True,2026-02-03 19:07:14,2026-02-08 02:15:15,True,2026-02-10 05:15:00,2026-03-04 00:00:00,False,2.12,False,21.78,Service Not Provided,SERVICE_NOT_PROVIDED,False,,Payment made to unknown merchant as per customer statement.,MEDIUM,IN_PROGRESS,True,IVR,FAILED,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001992,TXN00012094,LINKED,USR97149,MCH2503,USR93518,MCH3518,True,True,False,878.0,False,21228.28,False,2026-01-20 17:21:46,2026-02-11 20:34:00,True,2026-02-12 00:00:00,,False,0.14,False,,ATO,ACCOUNT_TAKEOVER,True,,User reports money deducted but merchant denies receiving payment.,LOW,REJECTED,False,IVR,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002152,TXN00005346,LINKED,USR43944,MCH6429,USR18456,MCH7002,True,True,False,3376.98,False,13443.13,False,2026-01-28 06:37:14,2026-03-05 00:00:00,True,2026-03-07 00:00:00,2026-03-28 00:00:00,False,2.0,False,21.0,item not received,NOT_DELIVERED,False,,User reports money deducted but merchant denies receiving payment.,LOW,OPEN,True,Email,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002386,TXN00014331,LINKED,USR72448,MCH7602,USR53338,MCH9699,True,True,False,678.63,True,3460.71,False,2026-02-03 08:46:49,2026-01-20 00:00:00,True,2026-02-04 00:00:00,2026-02-06 00:00:00,False,15.0,False,2.0,ATO,ACCOUNT_TAKEOVER,True,,Suspicious high-value payment disputed by customer.,HIGH,OPEN,True,Call Center,FAILED,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000126,TXN00009782,LINKED,USR75241,MCH8503,USR27873,MCH5528,True,True,False,718.61,False,9825.71,False,2026-03-11 02:33:10,2026-03-22 00:00:00,True,2026-04-06 19:49:00,2026-04-20 00:00:00,False,15.83,False,13.17,amount mismatch,WRONG_AMOUNT,False,,Customer says transaction was not authorized.,MEDIUM,RESOLVED,False,IVR,PENDING,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000552,TXN00001358,LINKED,USR59496,MCH5588,USR59418,MCH3587,True,True,False,6742.91,False,10548.81,False,2026-02-20 09:16:24,2026-01-21 00:00:00,True,2026-01-23 00:00:00,2026-02-02 00:00:00,False,2.0,False,10.0,service failed,SERVICE_NOT_PROVIDED,False,,Suspicious high-value payment disputed by customer.,CRITICAL,IN_PROGRESS,True,Branch,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002681,TXN00008227,LINKED,USR87558,MCH3815,USR46059,MCH1858,True,True,False,2758.76,False,8994.98,False,2026-02-15 21:45:48,2026-01-07 00:00:00,True,2026-01-10 12:14:00,2026-01-10 00:00:00,False,3.51,False,0.0,complaint,GENERAL_DISPUTE,False,,Complaint received after multiple failed attempts.,HIGH,REJECTED,False,Email,SUCCESS,Transportation,REJECTED,MEDIUM
CBK0001091,TXN00003670,LINKED,USR12026,MCH4593,USR50153,MCH4386,True,True,False,2583.29,False,11231.48,False,2026-01-05 07:04:44,2026-01-07 00:00:00,True,2026-02-06 00:00:00,2026-03-02 00:00:00,False,30.0,False,24.0,double debit,DUPLICATE_DEBIT,False,,Customer says transaction was not authorized.,LOW,REJECTED,False,Email,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000174,TXN00013432,LINKED,USR44848,MCH4003,USR61951,MCH4117,True,True,False,616.19,False,23377.56,False,2026-02-13 05:20:13,2026-01-28 00:00:00,True,2026-01-28 00:00:00,,False,0.0,False,,Customer Dispute,GENERAL_DISPUTE,False,,User says UPI PIN was not entered by them.,LOW,REJECTED,False,Branch,FAILED,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000949,,MISSING_TXN_ID,USR50783,MCH9233,USR50783,MCH9233,False,False,False,7400.39,False,,False,,2026-01-14 00:00:00,False,2026-01-25 01:55:00,,False,11.08,False,,delivery issue,NOT_DELIVERED,False,,Suspicious high-value payment disputed by customer.,MEDIUM,IN_PROGRESS,True,IVR,,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000519,TXN00010998,LINKED,USR69938,MCH7992,USR88063,MCH3992,True,True,False,1567.73,False,17469.44,False,2026-02-05 01:20:31,2026-01-29 23:14:08,True,,2026-02-04 00:00:00,False,,False,,UNAUTHORISED,UNAUTHORIZED_TXN,True,,Merchant service was not delivered after payment.,LOW,IN_PROGRESS,True,Chatbot,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000645,TXN00016469,LINKED,USR59482,MCH1792,USR80974,MCH4316,True,True,False,12115.08,False,18238.81,False,2026-03-17 09:35:30,2026-03-13 13:03:25,True,,,False,,False,,extra amount deducted,WRONG_AMOUNT,False,,Customer says transaction was not authorized.,CRITICAL,PENDING_BANK,True,Chatbot,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000063,TXN00017905,LINKED,USR73461,MCH3216,USR82277,MCH9759,True,True,False,2185.09,False,11871.46,False,2026-03-06 11:05:07,2026-01-30 00:00:00,True,2026-01-30 00:00:00,2026-02-02 00:00:00,False,0.0,False,3.0,dispute raised,GENERAL_DISPUTE,False,,Customer says transaction was not authorized.,LOW,RESOLVED,False,Chatbot,SUCCESS,Grocery,IN_REVIEW,LOW
CBK0001394,TXN00009340,LINKED,USR39542,MCH1320,USR97322,MCH2083,True,True,False,1180.9,False,11529.63,False,2026-02-02 08:36:19,2026-02-18 13:01:11,True,2026-02-23 00:00:00,,False,4.46,False,,Duplicate Debit,DUPLICATE_DEBIT,False,,User reports money deducted but merchant denies receiving payment.,CRITICAL,OPEN,True,Chatbot,SUCCESS,Grocery,VERIFIED,LOW
CBK0001496,TXN00012480,LINKED,USR39700,MCH9284,USR75541,MCH3696,True,True,False,2178.0,False,2216.93,False,2026-01-09 02:04:51,2026-02-09 02:52:00,True,2026-02-19 00:00:00,2026-02-20 00:00:00,False,9.88,False,1.0,Fraud Suspected,FRAUD_SUSPECTED,True,,Payment made to unknown merchant as per customer statement.,HIGH,CLOSED,False,Call Center,SUCCESS,Transportation,VERIFIED,MEDIUM
CBK0002246,TXN00009997,LINKED,USR96095,MCH6849,USR88737,MCH2759,True,True,True,22438.75,False,22438.75,False,2026-03-03 21:39:23,2026-03-28 00:00:00,True,2026-04-03 00:00:00,2026-04-14 12:51:03,False,6.0,False,11.54,Merchant Not Delivered,NOT_DELIVERED,False,,Merchant service was not delivered after payment.,MEDIUM,REJECTED,False,Chatbot,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001245,TXN00014601,LINKED,USR50737,MCH1920,USR61745,MCH7179,True,True,False,689.0,False,3906.6,False,2026-01-22 14:19:55,2026-03-17 00:00:00,True,2026-03-27 20:30:00,2026-04-20 00:00:00,False,10.85,False,23.15,customer issue,GENERAL_DISPUTE,False,,Payment made to unknown merchant as per customer statement.,LOW,PENDING_BANK,True,IVR,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000329,TXN00014927,LINKED,USR30489,MCH4948,USR75439,MCH2484,True,True,True,23395.64,False,23395.64,False,2026-02-11 16:41:58,2026-01-29 17:56:00,True,2026-03-16 00:00:00,2026-04-08 00:00:00,False,45.25,False,23.0,Fraud Suspected,FRAUD_SUSPECTED,True,,Suspicious high-value payment disputed by customer.,MEDIUM,OPEN,True,App,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001974,TXN00002369,LINKED,USR83393,MCH3463,USR52730,MCH2204,True,True,False,1718.0,False,8585.75,False,2026-02-02 20:27:09,2026-03-30 17:27:58,True,2026-04-01 15:27:58,2026-04-20 00:00:00,False,1.92,False,18.36,customer issue,GENERAL_DISPUTE,False,,Customer says transaction was not authorized.,LOW,IN_PROGRESS,True,Branch,FAILED,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002363,TXN00002125,LINKED,USR78593,MCH2757,USR99277,MCH8890,True,True,False,2711.0,False,24602.92,False,2026-02-27 21:18:07,2026-03-04 00:00:00,True,2026-03-07 00:00:00,2026-03-22 00:00:00,False,3.0,False,15.0,ATO,ACCOUNT_TAKEOVER,True,,Payment made to unknown merchant as per customer statement.,LOW,CLOSED,False,Branch,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001357,TXN00015990,LINKED,USR49195,MCH1203,USR64598,MCH6606,True,True,False,1640.31,True,13304.23,False,2026-01-02 07:50:01,2026-01-08 00:00:00,True,2026-01-23 03:20:00,2026-02-01 00:00:00,False,15.14,False,8.86,Account Takeover,ACCOUNT_TAKEOVER,True,,Payment made to unknown merchant as per customer statement.,CRITICAL,OPEN,True,App,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002677,TXN00009096,LINKED,USR31537,MCH8779,USR68547,MCH6960,True,True,False,6781.52,True,21803.93,False,2026-02-14 03:29:19,2026-02-27 00:00:00,True,2026-02-28 00:00:00,2026-03-10 08:17:01,False,1.0,False,10.35,incorrect amount,WRONG_AMOUNT,False,,Suspicious high-value payment disputed by customer.,MEDIUM,PENDING_BANK,True,Branch,SUCCESS,Restaurants,VERIFIED,LOW
CBK0000586,TXN00007590,LINKED,USR26821,MCH8953,USR16442,MCH2223,True,True,False,1023.96,False,1864.0,False,2026-03-21 15:16:17,2026-03-11 00:00:00,True,,2026-04-02 02:24:43,False,,False,,Customer Dispute,GENERAL_DISPUTE,False,call dropped,Complaint received after multiple failed attempts.,LOW,REJECTED,False,Call Center,FAILED,Grocery,VERIFIED,LOW
CBK0000776,TXN00010920,LINKED,USR19006,MCH4590,USR80116,MCH3901,True,True,False,5019.03,False,6879.96,False,2026-02-18 11:43:32,2026-03-12 23:55:00,True,2026-03-13 02:55:07,,False,0.13,False,,unauthorized_transaction,UNAUTHORIZED_TXN,True,,Complaint received after multiple failed attempts.,MEDIUM,PENDING_BANK,True,IVR,PENDING,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000873,TXN00002853,LINKED,USR33226,MCH2822,USR12542,MCH7416,True,True,False,1650.21,False,4797.91,False,2026-01-09 12:34:02,2026-02-13 11:31:49,True,2026-02-20 00:00:00,2026-02-26 12:31:49,False,6.52,False,6.52,delivery issue,NOT_DELIVERED,False,,Complaint received after multiple failed attempts.,MEDIUM,OPEN,True,Email,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000358,TXN00015992,LINKED,USR12248,MCH1013,USR49340,MCH7201,True,True,False,6937.41,False,9843.08,False,2026-02-23 13:42:47,2026-02-28 00:00:00,True,2026-03-10 00:00:00,2026-03-10 00:00:00,False,10.0,False,0.0,login compromised,ACCOUNT_TAKEOVER,True,,User says UPI PIN was not entered by them.,HIGH,REJECTED,False,Branch,FAILED,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002265,TXN00008431,LINKED,USR11987,MCH5922,USR88654,MCH8374,True,True,False,1831.96,False,4985.07,False,2026-03-04 00:47:01,2026-03-04 00:47:01,False,2026-02-07 23:51:35,2026-03-09 23:51:00,True,,False,30.0,amount mismatch,WRONG_AMOUNT,False,,Customer says transaction was not authorized.,MEDIUM,REJECTED,False,Chatbot,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001115,TXN00018481,LINKED,USR96362,MCH8953,USR75929,MCH5076,True,True,False,776.76,False,9927.32,False,2026-01-07 12:28:54,2026-01-31 00:00:00,True,2026-02-03 00:00:00,2026-02-05 00:00:00,False,3.0,False,2.0,delivery issue,NOT_DELIVERED,False,,Merchant service was not delivered after payment.,MEDIUM,REJECTED,False,IVR,SUCCESS,Transportation,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000323,TXN00019162,LINKED,USR85655,MCH7346,USR89800,MCH3520,True,True,False,2538.07,False,11389.64,False,2026-01-05 09:24:41,2026-03-03 02:18:00,True,2026-03-03 10:18:01,,False,0.33,False,,charged twice,DUPLICATE_DEBIT,False,,User says UPI PIN was not entered by them.,LOW,PENDING_BANK,True,Branch,SUCCESS,Restaurants,VERIFIED,MEDIUM
CBK0000234,TXN00001948,LINKED,USR69297,MCH8977,USR22564,MCH3050,True,True,False,8296.18,False,3694.84,True,2026-03-04 11:05:32,2026-03-29 04:03:44,True,2026-03-30 00:00:00,2026-04-25 00:00:00,False,0.83,False,26.0,Wrong Amount,WRONG_AMOUNT,False,,Suspicious high-value payment disputed by customer.,LOW,RESOLVED,False,IVR,SUCCESS,Transportation,VERIFIED,MEDIUM
CBK0001576,TXN00012979,LINKED,USR85329,MCH1945,USR11301,MCH1981,True,True,False,21185.86,False,4218.51,True,2026-01-23 22:08:47,2026-01-07 00:00:00,True,2026-01-07 10:12:22,2026-01-08 00:00:00,False,0.43,False,0.57,FRAUD,FRAUD_SUSPECTED,True,,Complaint received after multiple failed attempts.,LOW,CLOSED,False,Chatbot,SUCCESS,Hotels & Lodging,VERIFIED,LOW
CBK0002169,TXN00011212,LINKED,USR87637,MCH5655,USR52173,MCH8699,True,True,True,17762.59,False,17762.59,False,2026-02-21 00:51:35,2026-01-25 00:00:00,True,2026-01-28 23:45:00,,False,3.99,False,,Wrong Amount,WRONG_AMOUNT,False,,User says UPI PIN was not entered by them.,MEDIUM,REJECTED,False,Branch,SUCCESS,Restaurants,VERIFIED,HIGH
CBK0000803,,MISSING_TXN_ID,USR28353,MCH9017,USR28353,MCH9017,False,False,False,6400.05,False,,False,,2026-01-28 20:41:02,False,2026-02-13 00:00:00,2026-02-23 00:00:00,False,15.14,False,10.0,Merchant Not Delivered,NOT_DELIVERED,False,pls check asap,Complaint received after multiple failed attempts.,HIGH,RESOLVED,False,IVR,,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001770,TXN00001025,LINKED,USR97417,MCH7480,USR51333,MCH5340,True,True,False,5150.06,False,23607.22,False,2026-03-09 16:34:38,2026-02-24 23:35:00,True,2026-03-07 00:00:00,,False,10.02,False,,delivery issue,NOT_DELIVERED,False,,Complaint received after multiple failed attempts.,MEDIUM,CLOSED,False,IVR,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000956,TXN00001028,LINKED,USR76271,MCH9801,USR65744,MCH6510,True,True,True,21115.29,False,21115.29,False,2026-03-24 13:19:36,2026-03-30 00:00:00,True,2026-04-15 11:18:00,2026-04-26 00:00:00,False,16.47,False,10.53,delivery issue,NOT_DELIVERED,False,,User claims account was compromised before transaction.,MEDIUM,OPEN,True,Branch,SUCCESS,Unknown,VERIFIED,LOW
CBK0001559,TXN00003513,LINKED,USR15980,MCH9291,USR68471,MCH3231,True,True,False,754.13,False,24383.82,False,2026-03-08 01:18:41,2026-03-13 00:00:00,True,2026-03-13 00:00:00,2026-04-05 00:00:00,False,0.0,False,23.0,merchant service issue,SERVICE_NOT_PROVIDED,False,,User says UPI PIN was not entered by them.,MEDIUM,RESOLVED,False,Chatbot,SUCCESS,Grocery,VERIFIED,LOW
CBK0002745,TXN00003727,LINKED,USR54113,MCH7888,USR18722,MCH2577,True,True,False,1284.94,False,1554.59,False,2026-02-09 15:18:46,2026-03-12 20:17:03,True,2026-03-18 00:00:00,2026-03-29 11:17:03,False,5.15,False,11.47,Wrong Amount,WRONG_AMOUNT,False,,Payment made to unknown merchant as per customer statement.,MEDIUM,REJECTED,False,IVR,SUCCESS,Grocery,VERIFIED,LOW
CBK0002455,TXN00001275,LINKED,USR69706,MCH5076,USR37568,MCH3699,True,True,False,2210.2,False,12017.87,False,2026-02-15 14:58:31,2026-01-20 00:00:00,True,2026-01-23 00:00:00,2026-02-17 00:00:00,False,3.0,False,25.0,Duplicate Debit,DUPLICATE_DEBIT,False,,Customer says amount was debited twice.,LOW,RESOLVED,False,IVR,SUCCESS,Hotels & Lodging,VERIFIED,LOW
CBK0000925,TXN00001097,LINKED,USR67142,MCH4883,USR49171,MCH5922,True,True,False,4816.91,False,5519.95,False,2026-02-01 13:20:16,2026-02-14 15:47:00,True,2026-02-18 01:47:00,,False,3.42,False,,merchant service issue,SERVICE_NOT_PROVIDED,False,,Merchant service was not delivered after payment.,MEDIUM,RESOLVED,False,IVR,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002531,TXN00018059,LINKED,USR46902,MCH1737,USR56291,MCH9330,True,True,True,10343.79,False,10343.79,False,2026-02-27 23:12:04,2026-03-06 00:00:00,True,2026-03-12 00:00:00,,False,6.0,False,,UNAUTHORISED,UNAUTHORIZED_TXN,True,,Payment made to unknown merchant as per customer statement.,MEDIUM,REJECTED,False,Chatbot,FAILED,Unknown,NO_KYC_RECORD,NO_KYC_RECORD
CBK0001365,TXN00011080,LINKED,USR44053,MCH1613,USR65765,MCH3947,True,True,False,1709.82,False,20480.92,False,2026-03-13 19:59:22,2026-02-10 00:00:00,True,2026-02-17 00:00:00,2026-02-20 16:56:29,False,7.0,False,3.71,merchant service issue,SERVICE_NOT_PROVIDED,False,,User reports money deducted but merchant denies receiving payment. details missing,MEDIUM,REJECTED,False,App,SUCCESS,Grocery,VERIFIED,MEDIUM
CBK0000254,TXN00005010,LINKED,USR40538,MCH5940,USR63835,MCH6335,True,True,False,1290.35,False,10764.0,False,2026-02-19 09:38:52,2026-02-19 09:38:52,False,2026-03-08 00:00:00,2026-03-28 00:00:00,False,16.6,False,20.0,ATO,ACCOUNT_TAKEOVER,True,,User claims account was compromised before transaction.,MEDIUM,OPEN,True,App,SUCCESS,Pharmacy,NO_KYC_RECORD,NO_KYC_RECORD
CBK0000919,TXN00004956,LINKED,USR26890,MCH9891,USR33979,MCH1971,True,True,False,1752.77,False,18726.59,False,2026-01-16 21:45:27,2026-03-15 09:36:34,True,2026-03-18 00:00:00,2026-03-22 19:36:34,False,2.6,False,4.82,suspicious transaction,FRAUD_SUSPECTED,True,,Merchant service was not delivered after payment.,MEDIUM,REJECTED,False,IVR,SUCCESS,Grocery,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002474,TXN00014618,LINKED,USR24726,MCH2638,USR95420,MCH2269,True,True,False,1047.67,False,9534.88,False,2026-01-14 00:00:00,2026-02-18 00:00:00,True,2026-02-20 05:43:41,2026-03-07 00:00:00,False,2.24,False,14.76,UNAUTHORISED,UNAUTHORIZED_TXN,True,,Suspicious high-value payment disputed by customer.,MEDIUM,REJECTED,False,Branch,SUCCESS,Hotels & Lodging,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002776,TXN00013127,LINKED,USR40874,MCH5212,USR95868,MCH9300,True,True,False,1935.98,False,4296.11,False,2026-03-17 20:40:33,2026-03-19 00:00:00,True,2026-03-21 14:17:37,,False,2.6,False,,ATO,ACCOUNT_TAKEOVER,True,,Customer says transaction was not authorized.,HIGH,OPEN,True,Chatbot,SUCCESS,Grocery,REJECTED,LOW
CBK0001195,TXN00001271,LINKED,USR48486,MCH5327,USR56974,MCH5985,True,True,False,1190.0,False,17377.6,False,2026-02-09 15:54:53,2026-01-21 00:00:00,True,2026-01-23 00:00:00,2026-02-19 00:00:00,False,2.0,False,27.0,item not received,NOT_DELIVERED,False,,Merchant service was not delivered after payment.,HIGH,PENDING_BANK,True,Call Center,SUCCESS,Restaurants,NO_KYC_RECORD,NO_KYC_RECORD
CBK0002506,TXN00002955,LINKED,USR68934,MCH7020,USR66919,MCH4788,True,True,False,4857.63,False,23025.65,False,2026-01-13 03:40:04,2026-03-28 00:00:00,True,2026-04-28 00:00:00,,False,31.0,False,,Unauthorized Transaction,UNAUTHORIZED_TXN,True,,Suspicious high-value payment disputed by customer.,LOW,RESOLVED,False,IVR,SUCCESS,Hotels & Lodging,VERIFIED,LOW
